"filename","siteID","class","n.patches","total.area","prop.landscape","patch.density","total.edge","edge.density","landscape.shape.index","largest.patch.index","mean.patch.area","sd.patch.area","min.patch.area","max.patch.area","perimeter.area.frac.dim","mean.perim.area.ratio","sd.perim.area.ratio","min.perim.area.ratio","max.perim.area.ratio","mean.shape.index","sd.shape.index","min.shape.index","max.shape.index","mean.frac.dim.index","sd.frac.dim.index","min.frac.dim.index","max.frac.dim.index","total.core.area","prop.landscape.core","mean.patch.core.area","sd.patch.core.area","min.patch.core.area","max.patch.core.area","prop.like.adjacencies","aggregation.index","lanscape.division.index","splitting.index","effective.mesh.size","patch.cohesion.index"
"classStat_nlcd_30x30_2001_bbc_173.csv","173",52,2,103,0.572222222222222,0.0111111111111111,114,0.633333333333333,2.71428571428571,0.416666666666667,51.5,33.2340187157677,28,75,2.21403348140836,1.25238095238095,0.451201469899987,0.933333333333333,1.57142857142857,1.97222222222222,0.0392837100659193,1.94444444444444,2,1.3825442417939,0.0801580643753064,1.32586393090733,1.43922455268047,20,0.111111111111111,10,14.142135623731,0,20,0.566539923954373,80.5405405405405,0.802191358024691,5.05539085660789,35.6055555555556,8.08191506377558
"classStat_nlcd_30x30_2001_bbc_174.csv","174",22,1,3,0.0833333333333333,0.0277777777777778,8,0.222222222222222,1,0.0833333333333333,3,NA,3,3,5.74788892729524,2.66666666666667,NA,2.66666666666667,2.66666666666667,1,NA,1,1,1.26185950714291,NA,1.26185950714291,1.26185950714291,0,0,0,NA,0,0,0.2,100,0.993055555555556,144,0.25,3.52208109008645
"classStat_nlcd_30x30_2001_bbc_174.csv","174",23,1,1,0.0277777777777778,0.0277777777777778,4,0.111111111111111,1,0.0277777777777778,1,NA,1,1,10.121576876138,4,NA,4,4,1,NA,1,1,NA,NA,Inf,-Inf,0,0,0,NA,0,0,0,0,0.999228395061728,1296,0.0277777777777778,NA
"classStat_nlcd_30x30_2001_bbc_174.csv","174",81,2,19,0.527777777777778,0.0555555555555556,34,0.944444444444444,1.88888888888889,0.472222222222222,9.5,10.6066017177982,2,17,3.6122325950895,2.32352941176471,0.956673880428858,1.64705882352941,3,1.27777777777778,0.392837100659193,1,1.55555555555556,1.27178340432082,0.144049534792447,1.16992500144231,1.37364180719933,0,0,0,0,0,0,0.381818181818182,72.4137931034483,0.77391975308642,4.42320819112628,8.13888888888889,6.24692816766012
"classStat_nlcd_30x30_2001_bbc_174.csv","174",82,2,13,0.361111111111111,0.0555555555555556,24,0.666666666666667,1.5,0.222222222222222,6.5,2.12132034355964,5,8,3.77441406044924,1.875,0.176776695296637,1.75,2,1.08333333333333,0.117851130197758,1,1.16666666666667,1.17177508261248,0.0468503479823386,1.13864688385321,1.20490328137174,0,0,0,0,0,0,0.368421052631579,77.7777777777778,0.931327160493827,14.561797752809,2.47222222222222,5.14886776142392
"classStat_nlcd_30x30_2001_bbc_175.csv","175",21,1,25,0.225225225225225,0.00900900900900901,40,0.36036036036036,2,0.225225225225225,25,NA,25,25,3.2074004193622,1.6,NA,1.6,1.6,2,NA,2,2,1.43067655807339,NA,1.43067655807339,1.43067655807339,0,0,0,NA,0,0,0.428571428571429,76.9230769230769,0.949273597922247,19.7136,5.63063063063063,7.240673603398
"classStat_nlcd_30x30_2001_bbc_175.csv","175",41,2,82,0.738738738738739,0.018018018018018,70,0.630630630630631,1.84210526315789,0.63963963963964,41,42.4264068711929,11,71,1.70560728391713,1.64532650448143,1.53010302202979,0.563380281690141,2.72727272727273,1.65966386554622,0.683338486020613,1.17647058823529,2.14285714285714,1.38045294614204,0.424414971164228,1.08034624199472,1.68055965028936,36,0.324324324324324,18,25.4558441227157,0,36,0.648241206030151,88.9655172413793,0.581040499959419,2.38686555598605,46.5045045045045,7.94015779848629
"classStat_nlcd_30x30_2001_bbc_175.csv","175",43,1,4,0.036036036036036,0.00900900900900901,10,0.0900900900900901,1.25,0.036036036036036,4,NA,4,4,5.25430382647995,2.5,NA,2.5,2.5,1.25,NA,1.25,1.25,1.32192809488736,NA,1.32192809488736,1.32192809488736,0,0,0,NA,0,0,0.230769230769231,100,0.99870140410681,770.0625,0.144144144144144,4.52542100212375
"classStat_nlcd_30x30_2001_bbc_176.csv","176",71,1,2,0.0210526315789474,0.0105263157894737,6,0.0631578947368421,1,0.0210526315789474,2,NA,2,2,6.81369690625718,3,NA,3,3,1,NA,1,1,1.16992500144231,NA,1.16992500144231,1.16992500144231,0,0,0,NA,0,0,0.142857142857143,100,0.999556786703601,2256.25,0.0421052631578947,2.62843008615938
"classStat_nlcd_30x30_2001_bbc_176.csv","176",81,1,93,0.978947368421053,0.0105263157894737,42,0.442105263157895,1.05,0.978947368421053,93,NA,93,93,0.901306546138077,0.451612903225806,NA,0.451612903225806,0.451612903225806,1.05,NA,1.05,1.05,1.03753939023969,NA,1.03753939023969,1.03753939023969,55,0.578947368421053,55,NA,55,55,0.797101449275362,99.3975903614458,0.0416620498614958,1.04347323389987,91.0421052631579,8.04345895227956
"classStat_nlcd_30x30_2001_bbc_177.csv","177",21,2,2,0.0235294117647059,0.0235294117647059,8,0.0941176470588235,1.33333333333333,0.0117647058823529,1,0,1,1,10.121576876138,4,0,4,4,1,0,1,1,NA,NA,Inf,-Inf,0,0,0,0,0,0,0,0,0.999723183391003,3612.5,0.0235294117647059,NA
"classStat_nlcd_30x30_2001_bbc_177.csv","177",22,1,66,0.776470588235294,0.0117647058823529,64,0.752941176470588,1.88235294117647,0.776470588235294,66,NA,66,66,1.93928851590813,0.96969696969697,NA,0.96969696969697,0.96969696969697,1.88235294117647,NA,1.88235294117647,1.88235294117647,1.32354043135247,NA,1.32354043135247,1.32354043135247,19,0.223529411764706,19,NA,19,19,0.609756097560976,86.9565217391304,0.397093425605536,1.65863177226814,51.2470588235294,7.81794426857203
"classStat_nlcd_30x30_2001_bbc_177.csv","177",23,5,6,0.0705882352941176,0.0588235294117647,22,0.258823529411765,2.2,0.0235294117647059,1.2,0.447213595499958,1,2,8.94137203393042,3.8,0.447213595499958,3,4,1,0,1,1,1.16992500144231,NA,1.16992500144231,1.16992500144231,0,0,0,0,0,0,0.0434782608695652,14.2857142857143,0.998892733564014,903.125,0.0941176470588235,2.61124488788862
"classStat_nlcd_30x30_2001_bbc_177.csv","177",52,2,11,0.129411764705882,0.0235294117647059,30,0.352941176470588,2.14285714285714,0.0941176470588235,5.5,3.53553390593274,3,8,5.61453077247069,2.91666666666667,0.58925565098879,2.5,3.33333333333333,1.45833333333333,0.294627825494395,1.25,1.66666666666667,1.60801979877559,0.0849486062296749,1.54795206325824,1.66808753429294,0,0,0,0,0,0,0.189189189189189,46.6666666666667,0.989896193771626,98.972602739726,0.858823529411765,5.57851813950318
"classStat_nlcd_30x30_2001_bbc_178.csv","178",52,1,64,1,0.015625,36,0.5625,1.125,1,64,NA,64,64,1.12255085253317,0.5625,NA,0.5625,0.5625,1.125,NA,1.125,1.125,1.05664166714744,NA,1.05664166714744,1.05664166714744,32,0.5,32,NA,32,32,0.753424657534247,99.0990990990991,0,1,64,7.65625
"classStat_nlcd_30x30_2001_bbc_179.csv","179",21,2,9,0.0424528301886792,0.00943396226415094,22,0.10377358490566,1.83333333333333,0.0283018867924528,4.5,2.12132034355964,3,6,5.08939989818515,2.5,0.235702260395516,2.33333333333333,2.66666666666667,1.2,0.282842712474619,1,1.4,1.33011007883861,0.0965208841317662,1.26185950714291,1.3983606505343,0,0,0,0,0,0,0.241379310344828,63.6363636363636,0.998998754004984,998.755555555556,0.212264150943396,5.16386889014869
"classStat_nlcd_30x30_2001_bbc_179.csv","179",22,2,6,0.0283018867924528,0.00943396226415094,18,0.0849056603773585,1.8,0.0235849056603774,3,2.82842712474619,1,5,6.36611710588641,3.4,0.848528137423857,2.8,4,1.2,0.282842712474619,1,1.4,1.55677079409755,NA,1.55677079409755,1.55677079409755,0,0,0,0,0,0,0.142857142857143,42.8571428571429,0.999421502313991,1728.61538461538,0.122641509433962,5.14820878367395
"classStat_nlcd_30x30_2001_bbc_179.csv","179",41,3,52,0.245283018867925,0.0141509433962264,64,0.30188679245283,2.13333333333333,0.188679245283019,17.3333333333333,20.0333056017556,2,40,2.46490311166571,1.88333333333333,1.00540207545704,1.05,3,1.25274725274725,0.322073645928634,1,1.61538461538462,1.21629675052116,0.0535095394515226,1.16992500144231,1.27484526746525,9,0.0424528301886792,3,5.19615242270663,0,9,0.529411764705882,80.8988764044944,0.962086151655393,26.3755868544601,8.0377358490566,7.68766157126929
"classStat_nlcd_30x30_2001_bbc_179.csv","179",43,2,23,0.108490566037736,0.00943396226415094,32,0.150943396226415,1.6,0.10377358490566,11.5,14.8492424049175,1,22,2.79054033860674,2.63636363636364,1.92847303959967,1.27272727272727,4,1.2,0.282842712474619,1,1.4,1.25906400731646,NA,1.25906400731646,1.25906400731646,2,0.00943396226415094,1,1.4142135623731,0,2,0.483870967741935,83.3333333333333,0.989208793164827,92.6680412371134,2.2877358490566,7.32761686986481
"classStat_nlcd_30x30_2001_bbc_179.csv","179",71,1,11,0.0518867924528302,0.00471698113207547,18,0.0849056603773585,1.28571428571429,0.0518867924528302,11,NA,11,11,3.30254158977329,1.63636363636364,NA,1.63636363636364,1.63636363636364,1.28571428571429,NA,1.28571428571429,1.28571428571429,1.25449798732953,NA,1.25449798732953,1.25449798732953,1,0.00471698113207547,1,NA,1,1,0.419354838709677,86.6666666666667,0.997307760768957,371.438016528926,0.570754716981132,6.50516257611956
"classStat_nlcd_30x30_2001_bbc_179.csv","179",81,2,111,0.523584905660377,0.00943396226415094,108,0.509433962264151,2.45454545454545,0.377358490566038,55.5,34.6482322781408,31,80,1.94575084818247,1.16895161290323,0.627842392005152,0.725,1.61290322580645,1.84722222222222,0.333911535560314,1.61111111111111,2.08333333333333,1.34576289920529,0.177137585457239,1.22050771132547,1.47101808708512,33,0.155660377358491,16.5,21.920310216783,1,32,0.608695652173913,84,0.836218405126379,6.10569216139112,34.7216981132075,8.17752955427113
"classStat_nlcd_30x30_2001_bbc_18.csv","18",41,1,28,1,0.0357142857142857,24,0.857142857142857,1.09090909090909,1,28,NA,28,28,1.71195393912108,0.857142857142857,NA,0.857142857142857,0.857142857142857,1.09090909090909,NA,1.09090909090909,1.09090909090909,1.07541986919275,NA,1.07541986919275,1.07541986919275,8,0.285714285714286,8,NA,8,8,0.647058823529412,97.7777777777778,0,1,28,6.57749812705058
"classStat_nlcd_30x30_2001_bbc_180.csv","180",11,1,39,0.378640776699029,0.00970873786407767,36,0.349514563106796,1.38461538461538,0.378640776699029,39,NA,39,39,1.84547022484479,0.923076923076923,NA,0.923076923076923,0.923076923076923,1.38461538461538,NA,1.38461538461538,1.38461538461538,1.1995018998288,NA,1.1995018998288,1.1995018998288,10,0.0970873786407767,10,NA,10,10,0.625,92.3076923076923,0.856631162220756,6.9750164365549,14.7669902912621,7.57116814198738
"classStat_nlcd_30x30_2001_bbc_180.csv","180",31,1,45,0.436893203883495,0.00970873786407767,52,0.504854368932039,1.85714285714286,0.436893203883495,45,NA,45,45,2.31202199783613,1.15555555555556,NA,1.15555555555556,1.15555555555556,1.85714285714286,NA,1.85714285714286,1.85714285714286,1.34761059818376,NA,1.34761059818376,1.34761059818376,10,0.0970873786407767,10,NA,10,10,0.551724137931034,84.2105263157895,0.809124328400415,5.23901234567901,19.6601941747573,7.67084295324893
"classStat_nlcd_30x30_2001_bbc_180.csv","180",41,2,8,0.0776699029126214,0.0194174757281553,22,0.213592233009709,1.83333333333333,0.058252427184466,4,2.82842712474619,2,6,5.75340728884964,2.83333333333333,0.235702260395516,2.66666666666667,3,1.3,0.424264068711929,1,1.6,1.35866811519024,0.266923071266846,1.16992500144231,1.54741122893817,0,0,0,0,0,0,0.185185185185185,50,0.996229616363465,265.225,0.388349514563107,4.99463326036391
"classStat_nlcd_30x30_2001_bbc_180.csv","180",71,1,6,0.058252427184466,0.00970873786407767,14,0.135922330097087,1.4,0.058252427184466,6,NA,6,6,4.79386309291653,2.33333333333333,NA,2.33333333333333,2.33333333333333,1.4,NA,1.4,1.4,1.3983606505343,NA,1.3983606505343,1.3983606505343,0,0,0,NA,0,0,0.263157894736842,71.4285714285714,0.996606654727119,294.694444444444,0.349514563106796,5.33444681055164
"classStat_nlcd_30x30_2001_bbc_180.csv","180",95,1,5,0.0485436893203883,0.00970873786407767,16,0.155339805825243,1.6,0.0485436893203883,5,NA,5,5,6.62421409644295,3.2,NA,3.2,3.2,1.6,NA,1.6,1.6,1.72270623229357,NA,1.72270623229357,1.72270623229357,0,0,0,NA,0,0,0.111111111111111,40,0.997643510227166,424.36,0.242718446601942,4.98318741607536
"classStat_nlcd_30x30_2001_bbc_181.csv","181",21,3,8,0.0930232558139535,0.0348837209302326,26,0.302325581395349,2.16666666666667,0.0581395348837209,2.66666666666667,2.08166599946613,1,5,6.98859459475223,3.4,0.529150262212918,3,4,1.2,0.346410161513776,1,1.6,1.44631561686794,0.390875356847572,1.16992500144231,1.72270623229357,0,0,0,0,0,0,0.103448275862069,30,0.995943753380205,246.533333333333,0.348837209302326,4.37470869998449
"classStat_nlcd_30x30_2001_bbc_181.csv","181",22,2,4,0.0465116279069767,0.0232558139534884,14,0.162790697674419,1.75,0.0232558139534884,2,0,2,2,7.93734898197375,3.5,0.707106781186548,3,4,1.16666666666667,0.235702260395516,1,1.33333333333333,1.58496250072116,0.586951660373555,1.16992500144231,2,0,0,0,0,0,0,0.0666666666666667,33.3333333333333,0.998918334234721,924.5,0.0930232558139535,2.61309730776316
"classStat_nlcd_30x30_2001_bbc_181.csv","181",71,1,56,0.651162790697674,0.0116279069767442,62,0.720930232558139,2.06666666666667,0.651162790697674,56,NA,56,56,2.21473128699269,1.10714285714286,NA,1.10714285714286,1.10714285714286,2.06666666666667,NA,2.06666666666667,2.06666666666667,1.36178909794818,NA,1.36178909794818,1.36178909794818,7,0.0813953488372093,7,NA,7,7,0.566433566433566,83.5051546391753,0.575987020010817,2.35841836734694,36.4651162790698,7.72946366282955
"classStat_nlcd_30x30_2001_bbc_181.csv","181",82,1,13,0.151162790697674,0.0116279069767442,18,0.209302325581395,1.125,0.151162790697674,13,NA,13,13,2.78474439253804,1.38461538461538,NA,1.38461538461538,1.38461538461538,1.125,NA,1.125,1.125,1.17279305527094,NA,1.17279305527094,1.17279305527094,1,0.0116279069767442,1,NA,1,1,0.485714285714286,94.4444444444444,0.977149810708491,43.7633136094675,1.96511627906977,6.44724558911676
"classStat_nlcd_30x30_2001_bbc_181.csv","181",95,1,5,0.0581395348837209,0.0116279069767442,16,0.186046511627907,1.6,0.0581395348837209,5,NA,5,5,6.62421409644295,3.2,NA,3.2,3.2,1.6,NA,1.6,1.6,1.72270623229357,NA,1.72270623229357,1.72270623229357,0,0,0,NA,0,0,0.111111111111111,40,0.996619794483505,295.84,0.290697674418605,4.93177913513645
"classStat_nlcd_30x30_2001_bbc_182.csv","182",52,1,21,0.7,0.0333333333333333,40,1.33333333333333,2,0.7,21,NA,21,21,3.82259950106638,1.9047619047619,NA,1.9047619047619,1.9047619047619,2,NA,2,2,1.5126083910328,NA,1.5126083910328,1.5126083910328,0,0,0,NA,0,0,0.354838709677419,68.75,0.51,2.04081632653061,14.7,6.39048877573432
"classStat_nlcd_30x30_2001_bbc_182.csv","182",71,3,9,0.3,0.1,26,0.866666666666667,2.16666666666667,0.233333333333333,3,3.46410161513775,1,7,6.08052219891816,3.52380952380952,0.824786098842322,2.57142857142857,4,1.16666666666667,0.288675134594813,1,1.5,1.54588576199827,NA,1.54588576199827,1.54588576199827,0,0,0,0,0,0,0.161290322580645,45.4545454545455,0.943333333333333,17.6470588235294,1.7,5.08467897089953
"classStat_nlcd_30x30_2001_bbc_183.csv","183",21,1,4,0.0454545454545455,0.0113636363636364,10,0.113636363636364,1.25,0.0454545454545455,4,NA,4,4,5.25430382647995,2.5,NA,2.5,2.5,1.25,NA,1.25,1.25,1.32192809488736,NA,1.32192809488736,1.32192809488736,0,0,0,NA,0,0,0.230769230769231,100,0.997933884297521,484,0.181818181818182,4.46699820911097
"classStat_nlcd_30x30_2001_bbc_183.csv","183",41,1,75,0.852272727272727,0.0113636363636364,64,0.727272727272727,1.77777777777778,0.852272727272727,75,NA,75,75,1.70621395218053,0.853333333333333,NA,0.853333333333333,0.853333333333333,1.77777777777778,NA,1.77777777777778,1.77777777777778,1.28435268347217,NA,1.28435268347217,1.28435268347217,23,0.261363636363636,23,NA,23,23,0.648351648351648,89.3939393939394,0.273631198347107,1.37671111111111,63.9204545454545,7.90238737082203
"classStat_nlcd_30x30_2001_bbc_183.csv","183",43,1,1,0.0113636363636364,0.0113636363636364,4,0.0454545454545455,1,0.0113636363636364,1,NA,1,1,10.121576876138,4,NA,4,4,1,NA,1,1,NA,NA,Inf,-Inf,0,0,0,NA,0,0,0,0,0.999870867768595,7744,0.0113636363636364,NA
"classStat_nlcd_30x30_2001_bbc_183.csv","183",71,1,8,0.0909090909090909,0.0113636363636364,14,0.159090909090909,1.16666666666667,0.0909090909090909,8,NA,8,8,3.55554095224603,1.75,NA,1.75,1.75,1.16666666666667,NA,1.16666666666667,1.16666666666667,1.20490328137174,NA,1.20490328137174,1.20490328137174,0,0,0,NA,0,0,0.391304347826087,90,0.991735537190083,121,0.727272727272727,5.77535169301142
"classStat_nlcd_30x30_2001_bbc_184.csv","184",71,1,1,0.024390243902439,0.024390243902439,4,0.0975609756097561,1,0.024390243902439,1,NA,1,1,10.121576876138,4,NA,4,4,1,NA,1,1,NA,NA,Inf,-Inf,0,0,0,NA,0,0,0,0,0.99940511600238,1681,0.024390243902439,NA
"classStat_nlcd_30x30_2001_bbc_184.csv","184",81,1,38,0.926829268292683,0.024390243902439,28,0.682926829268293,1.07692307692308,0.926829268292683,38,NA,38,38,1.47079162755867,0.736842105263158,NA,0.736842105263158,0.736842105263158,1.07692307692308,NA,1.07692307692308,1.07692307692308,1.06989089116266,NA,1.06989089116266,1.06989089116266,14,0.341463414634146,14,NA,14,14,0.688888888888889,98.4126984126984,0.14098750743605,1.16412742382271,35.219512195122,7.06939546577538
"classStat_nlcd_30x30_2001_bbc_184.csv","184",82,1,2,0.0487804878048781,0.024390243902439,6,0.146341463414634,1,0.0487804878048781,2,NA,2,2,6.81369690625718,3,NA,3,3,1,NA,1,1,1.16992500144231,NA,1.16992500144231,1.16992500144231,0,0,0,NA,0,0,0.142857142857143,100,0.997620464009518,420.25,0.0975609756097561,2.47150982999693
"classStat_nlcd_30x30_2001_bbc_185.csv","185",41,1,30,0.681818181818182,0.0227272727272727,42,0.954545454545455,1.90909090909091,0.681818181818182,30,NA,30,30,2.80402131488799,1.4,NA,1.4,1.4,1.90909090909091,NA,1.90909090909091,1.90909090909091,1.38267497784228,NA,1.38267497784228,1.38267497784228,1,0.0227272727272727,1,NA,1,1,0.481481481481481,79.5918367346939,0.535123966942149,2.15111111111111,20.4545454545455,6.94194236004222
"classStat_nlcd_30x30_2001_bbc_185.csv","185",43,1,7,0.159090909090909,0.0227272727272727,14,0.318181818181818,1.16666666666667,0.159090909090909,7,NA,7,7,4.083323212401,2,NA,2,2,1.16666666666667,NA,1.16666666666667,1.16666666666667,1.28758562578396,NA,1.28758562578396,1.28758562578396,0,0,0,NA,0,0,0.333333333333333,87.5,0.974690082644628,39.5102040816327,1.11363636363636,5.2826014293171
"classStat_nlcd_30x30_2001_bbc_185.csv","185",52,1,1,0.0227272727272727,0.0227272727272727,4,0.0909090909090909,1,0.0227272727272727,1,NA,1,1,10.121576876138,4,NA,4,4,1,NA,1,1,NA,NA,Inf,-Inf,0,0,0,NA,0,0,0,0,0.99948347107438,1936,0.0227272727272727,NA
"classStat_nlcd_30x30_2001_bbc_185.csv","185",71,1,6,0.136363636363636,0.0227272727272727,10,0.227272727272727,1,0.136363636363636,6,NA,6,6,3.41270767928604,1.66666666666667,NA,1.66666666666667,1.66666666666667,1,NA,1,1,1.02278318893877,NA,1.02278318893877,1.02278318893877,0,0,0,NA,0,0,0.411764705882353,100,0.981404958677686,53.7777777777778,0.818181818181818,5.02541782736921
"classStat_nlcd_30x30_2001_bbc_186.csv","186",41,1,19,0.431818181818182,0.0227272727272727,22,0.5,1.22222222222222,0.431818181818182,19,NA,19,19,2.31970421508532,1.15789473684211,NA,1.15789473684211,1.15789473684211,1.22222222222222,NA,1.22222222222222,1.22222222222222,1.15794424968592,NA,1.15794424968592,1.15794424968592,1,0.0227272727272727,1,NA,1,1,0.551020408163265,93.1034482758621,0.81353305785124,5.36288088642659,8.20454545454546,6.5441431703386
"classStat_nlcd_30x30_2001_bbc_186.csv","186",82,1,25,0.568181818181818,0.0227272727272727,26,0.590909090909091,1.3,0.568181818181818,25,NA,25,25,2.08068329545928,1.04,NA,1.04,1.04,1.3,NA,1.3,1.3,1.16301608309369,NA,1.16301608309369,1.16301608309369,5,0.113636363636364,5,NA,5,5,0.587301587301587,94.8717948717949,0.677169421487603,3.0976,14.2045454545455,6.79395462168895
"classStat_nlcd_30x30_2001_bbc_187.csv","187",41,3,64,0.120075046904315,0.00562851782363977,92,0.172607879924953,2.875,0.099437148217636,21.3333333333333,27.7908857961263,1,53,2.8791930900044,2.58993710691824,1.41512117374977,1.16981132075472,4,1.64126984126984,0.565150699973934,1,2.06666666666667,1.50325051159352,0.173348926857277,1.38067430990133,1.62582671328571,6,0.0112570356472795,2,3.46410161513775,0,6,0.471264367816092,73.8738738738739,0.989756731165233,97.6250859106529,5.45966228893058,8.1860723950123
"classStat_nlcd_30x30_2001_bbc_187.csv","187",71,2,69,0.129455909943715,0.00375234521575985,76,0.142589118198874,2.23529411764706,0.118198874296435,34.5,40.3050865276332,6,63,2.20324900382175,1.65873015873016,0.954032958743755,0.984126984126984,2.33333333333333,1.66875,0.380069894887769,1.4,1.9375,1.36071807504541,0.0532346407790487,1.32307549955651,1.3983606505343,14,0.026266416510319,7,9.89949493661167,0,14,0.568181818181818,82.6446280991736,0.985902305263491,70.9335830212235,7.5140712945591,8.31838270794019
"classStat_nlcd_30x30_2001_bbc_187.csv","187",81,2,30,0.0562851782363977,0.00375234521575985,38,0.0712945590994371,1.72727272727273,0.0544090056285178,15,19.7989898732233,1,29,2.53569261462522,2.58620689655172,1.9994053812861,1.17241379310345,4,1.27272727272727,0.385694607919935,1,1.54545454545455,1.27108889242135,NA,1.27108889242135,1.27108889242135,2,0.00375234521575985,1,1.4142135623731,0,2,0.518987341772152,83.6734693877551,0.997036140082861,337.397862232779,1.5797373358349,7.79033211594036
"classStat_nlcd_30x30_2001_bbc_187.csv","187",82,2,317,0.594746716697936,0.00375234521575985,194,0.363977485928705,2.69444444444444,0.450281425891182,158.5,115.258405333407,77,240,1.22356878297713,0.607034632034632,0.0136217540098708,0.597402597402597,0.616666666666667,1.83243727598566,0.784406984864647,1.27777777777778,2.38709677419355,1.221109579405,0.136598945049588,1.12451953905751,1.31769961975249,149,0.279549718574109,74.5,53.0330085889911,37,112,0.734610123119015,89.7993311036789,0.776376417249524,4.471800280187,119.191369606004,8.87627118310254
"classStat_nlcd_30x30_2001_bbc_187.csv","187",90,3,53,0.099437148217636,0.00562851782363977,72,0.135084427767355,2.4,0.0544090056285178,17.6666666666667,12.6622799421484,4,29,2.72438312179303,1.70114942528736,0.719677009510678,1.10344827586207,2.5,1.45707070707071,0.20834481143771,1.25,1.66666666666667,1.30073046445853,0.0580308470616276,1.23508099476261,1.34518230372561,5,0.00938086303939963,1.66666666666667,2.88675134594813,0,5,0.492957746478873,76.9230769230769,0.995575330266219,226.005568814638,2.35834896810507,7.61999742148773
"classStat_nlcd_30x30_2001_bbc_188.csv","188",21,2,4,0.0333333333333333,0.0166666666666667,12,0.1,1.5,0.025,2,1.4142135623731,1,3,6.69579068769237,3.33333333333333,0.942809041582063,2.66666666666667,4,1,0,1,1,1.26185950714291,NA,1.26185950714291,1.26185950714291,0,0,0,0,0,0,0.142857142857143,66.6666666666667,0.999305555555556,1440,0.0833333333333333,3.84067265562319
"classStat_nlcd_30x30_2001_bbc_188.csv","188",41,1,108,0.9,0.00833333333333333,66,0.55,1.57142857142857,0.9,108,NA,108,108,1.22139131641073,0.611111111111111,NA,0.611111111111111,0.611111111111111,1.57142857142857,NA,1.57142857142857,1.57142857142857,1.19747193955876,NA,1.19747193955876,1.19747193955876,49,0.408333333333333,49,NA,49,49,0.734939759036145,93.8461538461538,0.19,1.23456790123457,97.2,8.21271966829114
"classStat_nlcd_30x30_2001_bbc_188.csv","188",42,1,3,0.025,0.00833333333333333,10,0.0833333333333333,1.25,0.025,3,NA,3,3,7.17286647694769,3.33333333333333,NA,3.33333333333333,3.33333333333333,1.25,NA,1.25,1.25,1.66808753429294,NA,1.66808753429294,1.66808753429294,0,0,0,NA,0,0,0.0909090909090909,50,0.999375,1600,0.075,3.84067265562319
"classStat_nlcd_30x30_2001_bbc_188.csv","188",90,1,5,0.0416666666666667,0.00833333333333333,14,0.116666666666667,1.4,0.0416666666666667,5,NA,5,5,5.80129340135619,2.8,NA,2.8,2.8,1.4,NA,1.4,1.4,1.55677079409755,NA,1.55677079409755,1.55677079409755,0,0,0,NA,0,0,0.176470588235294,60,0.998263888888889,576,0.208333333333333,5.02324140628901
"classStat_nlcd_30x30_2001_bbc_189.csv","189",11,1,4,0.0555555555555556,0.0138888888888889,10,0.138888888888889,1.25,0.0555555555555556,4,NA,4,4,5.25430382647995,2.5,NA,2.5,2.5,1.25,NA,1.25,1.25,1.32192809488736,NA,1.32192809488736,1.32192809488736,0,0,0,NA,0,0,0.230769230769231,100,0.996913580246914,324,0.222222222222222,4.41074434901121
"classStat_nlcd_30x30_2001_bbc_189.csv","189",41,2,53,0.736111111111111,0.0277777777777778,58,0.805555555555556,1.93333333333333,0.722222222222222,26.5,36.0624458405139,1,52,2.18796682326479,2.51923076923077,2.09412392889862,1.03846153846154,4,1.4,0.565685424949238,1,1.8,1.31740275762023,NA,1.31740275762023,1.31740275762023,9,0.125,4.5,6.36396103067893,0,9,0.57037037037037,84.6153846153846,0.478202160493827,1.91645101663586,37.5694444444444,7.5981683200745
"classStat_nlcd_30x30_2001_bbc_189.csv","189",95,1,15,0.208333333333333,0.0138888888888889,26,0.361111111111111,1.625,0.208333333333333,15,NA,15,15,3.48658745180557,1.73333333333333,NA,1.73333333333333,1.73333333333333,1.625,NA,1.625,1.625,1.38239843274674,NA,1.38239843274674,1.38239843274674,0,0,0,NA,0,0,0.395348837209302,77.2727272727273,0.956597222222222,23.04,3.125,6.5437901102759
"classStat_nlcd_30x30_2001_bbc_19.csv","19",41,2,23,0.0142063001852996,0.00123533045089561,52,0.032118591723286,2.6,0.00926497838171711,11.5,4.94974746830583,8,15,4.56443164615559,2.49166666666667,1.0724452847996,1.73333333333333,3.25,1.89583333333333,0.383016173142713,1.625,2.16666666666667,1.59134578908707,0.295496185158497,1.38239843274674,1.80029314542739,0,0,0,0,0,0,0.277777777777778,55.5555555555556,0.99988974351442,9069.76124567474,0.178505250154416,7.12749810863845
"classStat_nlcd_30x30_2001_bbc_19.csv","19",42,3,25,0.0154416306361952,0.00185299567634342,52,0.032118591723286,2.6,0.0080296479308215,8.33333333333333,4.50924975282289,4,13,4.22308192085041,2.19871794871795,0.329925877755327,1.84615384615385,2.5,1.41666666666667,0.144337567297406,1.25,1.5,1.388551917811,0.0627833842857185,1.32192809488736,1.44661666762821,0,0,0,0,0,0,0.315789473684211,61.5384615384615,0.999905003927649,10526.7510040161,0.153798641136504,6.6832304308234
