"iteration","ndvi.mean","FGObs","Sobs","FGNull"
98,0.780551853333333,14,76,15
99,0.780551853333333,14,76,15
100,0.780551853333333,14,76,18
1,0.794500933333333,13,64,16
2,0.794500933333333,13,64,17
3,0.794500933333333,13,64,14
4,0.794500933333333,13,64,13
5,0.794500933333333,13,64,14
6,0.794500933333333,13,64,16
7,0.794500933333333,13,64,13
8,0.794500933333333,13,64,14
9,0.794500933333333,13,64,17
10,0.794500933333333,13,64,15
11,0.794500933333333,13,64,15
12,0.794500933333333,13,64,14
13,0.794500933333333,13,64,12
14,0.794500933333333,13,64,18
15,0.794500933333333,13,64,14
16,0.794500933333333,13,64,15
17,0.794500933333333,13,64,13
18,0.794500933333333,13,64,14
19,0.794500933333333,13,64,15
20,0.794500933333333,13,64,16
21,0.794500933333333,13,64,14
22,0.794500933333333,13,64,14
23,0.794500933333333,13,64,17
24,0.794500933333333,13,64,15
25,0.794500933333333,13,64,14
26,0.794500933333333,13,64,12
27,0.794500933333333,13,64,16
28,0.794500933333333,13,64,15
29,0.794500933333333,13,64,13
30,0.794500933333333,13,64,15
31,0.794500933333333,13,64,13
32,0.794500933333333,13,64,14
33,0.794500933333333,13,64,17
34,0.794500933333333,13,64,13
35,0.794500933333333,13,64,13
36,0.794500933333333,13,64,13
37,0.794500933333333,13,64,15
38,0.794500933333333,13,64,14
39,0.794500933333333,13,64,12
40,0.794500933333333,13,64,13
41,0.794500933333333,13,64,13
42,0.794500933333333,13,64,14
43,0.794500933333333,13,64,12
44,0.794500933333333,13,64,16
45,0.794500933333333,13,64,17
46,0.794500933333333,13,64,14
47,0.794500933333333,13,64,13
48,0.794500933333333,13,64,16
49,0.794500933333333,13,64,17
50,0.794500933333333,13,64,15
51,0.794500933333333,13,64,16
52,0.794500933333333,13,64,15
53,0.794500933333333,13,64,15
54,0.794500933333333,13,64,18
55,0.794500933333333,13,64,11
56,0.794500933333333,13,64,14
57,0.794500933333333,13,64,14
58,0.794500933333333,13,64,17
59,0.794500933333333,13,64,14
60,0.794500933333333,13,64,18
61,0.794500933333333,13,64,16
62,0.794500933333333,13,64,15
63,0.794500933333333,13,64,16
64,0.794500933333333,13,64,13
65,0.794500933333333,13,64,15
66,0.794500933333333,13,64,13
67,0.794500933333333,13,64,15
68,0.794500933333333,13,64,16
69,0.794500933333333,13,64,13
70,0.794500933333333,13,64,15
71,0.794500933333333,13,64,16
72,0.794500933333333,13,64,15
73,0.794500933333333,13,64,14
74,0.794500933333333,13,64,13
75,0.794500933333333,13,64,15
76,0.794500933333333,13,64,14
77,0.794500933333333,13,64,15
78,0.794500933333333,13,64,14
79,0.794500933333333,13,64,15
80,0.794500933333333,13,64,15
81,0.794500933333333,13,64,16
82,0.794500933333333,13,64,14
83,0.794500933333333,13,64,12
84,0.794500933333333,13,64,15
85,0.794500933333333,13,64,18
86,0.794500933333333,13,64,14
87,0.794500933333333,13,64,15
88,0.794500933333333,13,64,15
89,0.794500933333333,13,64,13
90,0.794500933333333,13,64,13
91,0.794500933333333,13,64,15
92,0.794500933333333,13,64,14
93,0.794500933333333,13,64,12
94,0.794500933333333,13,64,15
95,0.794500933333333,13,64,11
96,0.794500933333333,13,64,14
97,0.794500933333333,13,64,17
98,0.794500933333333,13,64,15
99,0.794500933333333,13,64,14
100,0.794500933333333,13,64,17
1,0.79167502,13,75,15
2,0.79167502,13,75,17
3,0.79167502,13,75,17
4,0.79167502,13,75,15
5,0.79167502,13,75,16
6,0.79167502,13,75,13
7,0.79167502,13,75,14
8,0.79167502,13,75,13
9,0.79167502,13,75,15
10,0.79167502,13,75,15
11,0.79167502,13,75,14
12,0.79167502,13,75,15
13,0.79167502,13,75,17
14,0.79167502,13,75,16
15,0.79167502,13,75,16
16,0.79167502,13,75,17
17,0.79167502,13,75,16
18,0.79167502,13,75,15
19,0.79167502,13,75,16
20,0.79167502,13,75,14
21,0.79167502,13,75,17
22,0.79167502,13,75,16
23,0.79167502,13,75,14
24,0.79167502,13,75,15
25,0.79167502,13,75,16
26,0.79167502,13,75,16
27,0.79167502,13,75,15
28,0.79167502,13,75,15
29,0.79167502,13,75,14
30,0.79167502,13,75,16
31,0.79167502,13,75,15
32,0.79167502,13,75,16
33,0.79167502,13,75,16
34,0.79167502,13,75,16
35,0.79167502,13,75,16
36,0.79167502,13,75,17
37,0.79167502,13,75,16
38,0.79167502,13,75,18
39,0.79167502,13,75,12
40,0.79167502,13,75,16
41,0.79167502,13,75,14
42,0.79167502,13,75,14
43,0.79167502,13,75,14
44,0.79167502,13,75,16
45,0.79167502,13,75,16
46,0.79167502,13,75,15
47,0.79167502,13,75,16
48,0.79167502,13,75,15
49,0.79167502,13,75,16
50,0.79167502,13,75,14
51,0.79167502,13,75,16
52,0.79167502,13,75,16
53,0.79167502,13,75,15
54,0.79167502,13,75,13
55,0.79167502,13,75,15
56,0.79167502,13,75,16
57,0.79167502,13,75,17
58,0.79167502,13,75,12
59,0.79167502,13,75,17
60,0.79167502,13,75,13
61,0.79167502,13,75,16
62,0.79167502,13,75,16
63,0.79167502,13,75,15
64,0.79167502,13,75,16
65,0.79167502,13,75,14
66,0.79167502,13,75,18
67,0.79167502,13,75,13
68,0.79167502,13,75,13
69,0.79167502,13,75,16
70,0.79167502,13,75,18
71,0.79167502,13,75,17
72,0.79167502,13,75,16
73,0.79167502,13,75,17
74,0.79167502,13,75,15
75,0.79167502,13,75,15
76,0.79167502,13,75,16
77,0.79167502,13,75,15
78,0.79167502,13,75,14
79,0.79167502,13,75,15
80,0.79167502,13,75,15
81,0.79167502,13,75,16
82,0.79167502,13,75,16
83,0.79167502,13,75,17
84,0.79167502,13,75,14
85,0.79167502,13,75,14
86,0.79167502,13,75,15
87,0.79167502,13,75,17
88,0.79167502,13,75,14
89,0.79167502,13,75,17
90,0.79167502,13,75,17
91,0.79167502,13,75,14
92,0.79167502,13,75,15
93,0.79167502,13,75,14
94,0.79167502,13,75,15
95,0.79167502,13,75,13
96,0.79167502,13,75,16
97,0.79167502,13,75,17
98,0.79167502,13,75,14
99,0.79167502,13,75,16
100,0.79167502,13,75,17
1,0.822351426666667,13,72,16
2,0.822351426666667,13,72,12
3,0.822351426666667,13,72,17
4,0.822351426666667,13,72,18
5,0.822351426666667,13,72,16
6,0.822351426666667,13,72,15
7,0.822351426666667,13,72,17
8,0.822351426666667,13,72,14
9,0.822351426666667,13,72,15
10,0.822351426666667,13,72,14
11,0.822351426666667,13,72,15
12,0.822351426666667,13,72,17
13,0.822351426666667,13,72,17
14,0.822351426666667,13,72,15
15,0.822351426666667,13,72,15
16,0.822351426666667,13,72,16
17,0.822351426666667,13,72,18
18,0.822351426666667,13,72,16
19,0.822351426666667,13,72,13
20,0.822351426666667,13,72,16
21,0.822351426666667,13,72,14
22,0.822351426666667,13,72,13
23,0.822351426666667,13,72,16
24,0.822351426666667,13,72,15
25,0.822351426666667,13,72,15
26,0.822351426666667,13,72,17
27,0.822351426666667,13,72,15
28,0.822351426666667,13,72,13
29,0.822351426666667,13,72,14
30,0.822351426666667,13,72,14
31,0.822351426666667,13,72,15
32,0.822351426666667,13,72,13
33,0.822351426666667,13,72,16
34,0.822351426666667,13,72,13
35,0.822351426666667,13,72,12
36,0.822351426666667,13,72,14
37,0.822351426666667,13,72,16
38,0.822351426666667,13,72,14
39,0.822351426666667,13,72,13
40,0.822351426666667,13,72,17
41,0.822351426666667,13,72,15
42,0.822351426666667,13,72,15
43,0.822351426666667,13,72,15
44,0.822351426666667,13,72,16
45,0.822351426666667,13,72,13
46,0.822351426666667,13,72,14
47,0.822351426666667,13,72,17
48,0.822351426666667,13,72,15
49,0.822351426666667,13,72,17
50,0.822351426666667,13,72,15
51,0.822351426666667,13,72,15
52,0.822351426666667,13,72,15
53,0.822351426666667,13,72,17
54,0.822351426666667,13,72,12
55,0.822351426666667,13,72,17
56,0.822351426666667,13,72,15
57,0.822351426666667,13,72,14
58,0.822351426666667,13,72,17
59,0.822351426666667,13,72,15
60,0.822351426666667,13,72,16
61,0.822351426666667,13,72,15
62,0.822351426666667,13,72,18
63,0.822351426666667,13,72,14
64,0.822351426666667,13,72,17
65,0.822351426666667,13,72,14
66,0.822351426666667,13,72,14
67,0.822351426666667,13,72,13
68,0.822351426666667,13,72,14
69,0.822351426666667,13,72,17
70,0.822351426666667,13,72,14
71,0.822351426666667,13,72,15
72,0.822351426666667,13,72,14
73,0.822351426666667,13,72,15
74,0.822351426666667,13,72,15
75,0.822351426666667,13,72,14
76,0.822351426666667,13,72,12
77,0.822351426666667,13,72,16
78,0.822351426666667,13,72,14
79,0.822351426666667,13,72,15
80,0.822351426666667,13,72,15
81,0.822351426666667,13,72,13
82,0.822351426666667,13,72,15
83,0.822351426666667,13,72,16
84,0.822351426666667,13,72,16
85,0.822351426666667,13,72,13
86,0.822351426666667,13,72,12
87,0.822351426666667,13,72,15
88,0.822351426666667,13,72,15
89,0.822351426666667,13,72,14
90,0.822351426666667,13,72,13
91,0.822351426666667,13,72,16
92,0.822351426666667,13,72,15
93,0.822351426666667,13,72,15
94,0.822351426666667,13,72,14
95,0.822351426666667,13,72,16
96,0.822351426666667,13,72,14
97,0.822351426666667,13,72,13
98,0.822351426666667,13,72,15
99,0.822351426666667,13,72,17
100,0.822351426666667,13,72,15
1,0.719307605175821,12,53,15
2,0.719307605175821,12,53,13
3,0.719307605175821,12,53,13
4,0.719307605175821,12,53,16
5,0.719307605175821,12,53,12
6,0.719307605175821,12,53,16
7,0.719307605175821,12,53,12
8,0.719307605175821,12,53,12
9,0.719307605175821,12,53,16
10,0.719307605175821,12,53,12
11,0.719307605175821,12,53,12
12,0.719307605175821,12,53,15
13,0.719307605175821,12,53,15
14,0.719307605175821,12,53,14
15,0.719307605175821,12,53,16
16,0.719307605175821,12,53,12
17,0.719307605175821,12,53,17
18,0.719307605175821,12,53,12
19,0.719307605175821,12,53,12
20,0.719307605175821,12,53,13
21,0.719307605175821,12,53,14
22,0.719307605175821,12,53,11
23,0.719307605175821,12,53,13
24,0.719307605175821,12,53,12
25,0.719307605175821,12,53,12
26,0.719307605175821,12,53,14
27,0.719307605175821,12,53,15
28,0.719307605175821,12,53,13
29,0.719307605175821,12,53,14
30,0.719307605175821,12,53,15
31,0.719307605175821,12,53,14
32,0.719307605175821,12,53,14
33,0.719307605175821,12,53,13
34,0.719307605175821,12,53,14
35,0.719307605175821,12,53,14
36,0.719307605175821,12,53,13
37,0.719307605175821,12,53,15
38,0.719307605175821,12,53,13
39,0.719307605175821,12,53,17
40,0.719307605175821,12,53,13
41,0.719307605175821,12,53,15
42,0.719307605175821,12,53,16
43,0.719307605175821,12,53,14
44,0.719307605175821,12,53,13
45,0.719307605175821,12,53,12
46,0.719307605175821,12,53,14
47,0.719307605175821,12,53,16
48,0.719307605175821,12,53,14
49,0.719307605175821,12,53,14
50,0.719307605175821,12,53,15
51,0.719307605175821,12,53,13
52,0.719307605175821,12,53,14
53,0.719307605175821,12,53,14
54,0.719307605175821,12,53,13
55,0.719307605175821,12,53,17
56,0.719307605175821,12,53,11
57,0.719307605175821,12,53,16
58,0.719307605175821,12,53,13
59,0.719307605175821,12,53,15
60,0.719307605175821,12,53,14
61,0.719307605175821,12,53,13
62,0.719307605175821,12,53,12
63,0.719307605175821,12,53,15
64,0.719307605175821,12,53,13
65,0.719307605175821,12,53,15
66,0.719307605175821,12,53,11
67,0.719307605175821,12,53,14
68,0.719307605175821,12,53,15
69,0.719307605175821,12,53,14
70,0.719307605175821,12,53,17
71,0.719307605175821,12,53,14
72,0.719307605175821,12,53,14
73,0.719307605175821,12,53,13
74,0.719307605175821,12,53,16
75,0.719307605175821,12,53,18
76,0.719307605175821,12,53,16
77,0.719307605175821,12,53,14
78,0.719307605175821,12,53,14
79,0.719307605175821,12,53,16
80,0.719307605175821,12,53,12
81,0.719307605175821,12,53,13
82,0.719307605175821,12,53,15
83,0.719307605175821,12,53,17
84,0.719307605175821,12,53,16
85,0.719307605175821,12,53,13
86,0.719307605175821,12,53,12
87,0.719307605175821,12,53,14
88,0.719307605175821,12,53,12
89,0.719307605175821,12,53,13
90,0.719307605175821,12,53,13
91,0.719307605175821,12,53,16
92,0.719307605175821,12,53,11
93,0.719307605175821,12,53,13
94,0.719307605175821,12,53,13
95,0.719307605175821,12,53,13
96,0.719307605175821,12,53,15
97,0.719307605175821,12,53,14
98,0.719307605175821,12,53,12
99,0.719307605175821,12,53,15
100,0.719307605175821,12,53,13
1,0.695310945273632,13,47,14
2,0.695310945273632,13,47,14
3,0.695310945273632,13,47,14
4,0.695310945273632,13,47,12
5,0.695310945273632,13,47,12
6,0.695310945273632,13,47,12
7,0.695310945273632,13,47,12
8,0.695310945273632,13,47,12
9,0.695310945273632,13,47,15
10,0.695310945273632,13,47,13
11,0.695310945273632,13,47,14
12,0.695310945273632,13,47,15
13,0.695310945273632,13,47,12
14,0.695310945273632,13,47,16
15,0.695310945273632,13,47,16
16,0.695310945273632,13,47,12
17,0.695310945273632,13,47,12
18,0.695310945273632,13,47,14
19,0.695310945273632,13,47,17
20,0.695310945273632,13,47,16
21,0.695310945273632,13,47,16
22,0.695310945273632,13,47,10
23,0.695310945273632,13,47,13
24,0.695310945273632,13,47,13
25,0.695310945273632,13,47,12
26,0.695310945273632,13,47,12
27,0.695310945273632,13,47,12
28,0.695310945273632,13,47,13
29,0.695310945273632,13,47,14
30,0.695310945273632,13,47,12
31,0.695310945273632,13,47,11
32,0.695310945273632,13,47,14
33,0.695310945273632,13,47,11
34,0.695310945273632,13,47,15
35,0.695310945273632,13,47,14
36,0.695310945273632,13,47,14
37,0.695310945273632,13,47,12
38,0.695310945273632,13,47,15
39,0.695310945273632,13,47,14
40,0.695310945273632,13,47,15
41,0.695310945273632,13,47,16
42,0.695310945273632,13,47,12
43,0.695310945273632,13,47,12
44,0.695310945273632,13,47,14
45,0.695310945273632,13,47,15
46,0.695310945273632,13,47,12
47,0.695310945273632,13,47,11
48,0.695310945273632,13,47,11
49,0.695310945273632,13,47,15
50,0.695310945273632,13,47,15
51,0.695310945273632,13,47,13
52,0.695310945273632,13,47,11
53,0.695310945273632,13,47,15
54,0.695310945273632,13,47,13
55,0.695310945273632,13,47,12
56,0.695310945273632,13,47,14
57,0.695310945273632,13,47,15
58,0.695310945273632,13,47,12
59,0.695310945273632,13,47,13
60,0.695310945273632,13,47,11
61,0.695310945273632,13,47,12
62,0.695310945273632,13,47,13
63,0.695310945273632,13,47,13
64,0.695310945273632,13,47,15
65,0.695310945273632,13,47,14
66,0.695310945273632,13,47,14
67,0.695310945273632,13,47,14
68,0.695310945273632,13,47,13
69,0.695310945273632,13,47,13
70,0.695310945273632,13,47,14
71,0.695310945273632,13,47,12
72,0.695310945273632,13,47,13
73,0.695310945273632,13,47,13
74,0.695310945273632,13,47,13
75,0.695310945273632,13,47,15
76,0.695310945273632,13,47,15
77,0.695310945273632,13,47,11
78,0.695310945273632,13,47,15
79,0.695310945273632,13,47,15
80,0.695310945273632,13,47,13
81,0.695310945273632,13,47,15
82,0.695310945273632,13,47,15
83,0.695310945273632,13,47,11
84,0.695310945273632,13,47,13
85,0.695310945273632,13,47,12
86,0.695310945273632,13,47,13
87,0.695310945273632,13,47,13
88,0.695310945273632,13,47,15
89,0.695310945273632,13,47,14
90,0.695310945273632,13,47,16
91,0.695310945273632,13,47,13
92,0.695310945273632,13,47,15
93,0.695310945273632,13,47,14
94,0.695310945273632,13,47,15
95,0.695310945273632,13,47,13
96,0.695310945273632,13,47,15
97,0.695310945273632,13,47,15
98,0.695310945273632,13,47,10
99,0.695310945273632,13,47,12
100,0.695310945273632,13,47,12
1,0.685771644600202,16,55,15
2,0.685771644600202,16,55,11
3,0.685771644600202,16,55,14
4,0.685771644600202,16,55,14
5,0.685771644600202,16,55,12
6,0.685771644600202,16,55,16
7,0.685771644600202,16,55,12
8,0.685771644600202,16,55,14
9,0.685771644600202,16,55,13
10,0.685771644600202,16,55,17
11,0.685771644600202,16,55,12
12,0.685771644600202,16,55,14
13,0.685771644600202,16,55,16
14,0.685771644600202,16,55,16
15,0.685771644600202,16,55,15
16,0.685771644600202,16,55,16
17,0.685771644600202,16,55,13
18,0.685771644600202,16,55,16
19,0.685771644600202,16,55,12
20,0.685771644600202,16,55,14
21,0.685771644600202,16,55,14
22,0.685771644600202,16,55,12
23,0.685771644600202,16,55,12
24,0.685771644600202,16,55,16
25,0.685771644600202,16,55,11
26,0.685771644600202,16,55,15
27,0.685771644600202,16,55,13
28,0.685771644600202,16,55,13
29,0.685771644600202,16,55,13
30,0.685771644600202,16,55,13
31,0.685771644600202,16,55,14
32,0.685771644600202,16,55,15
33,0.685771644600202,16,55,16
34,0.685771644600202,16,55,13
35,0.685771644600202,16,55,14
36,0.685771644600202,16,55,14
37,0.685771644600202,16,55,14
38,0.685771644600202,16,55,11
39,0.685771644600202,16,55,12
40,0.685771644600202,16,55,12
41,0.685771644600202,16,55,14
42,0.685771644600202,16,55,14
43,0.685771644600202,16,55,16
44,0.685771644600202,16,55,16
45,0.685771644600202,16,55,13
46,0.685771644600202,16,55,16
47,0.685771644600202,16,55,14
48,0.685771644600202,16,55,15
49,0.685771644600202,16,55,14
50,0.685771644600202,16,55,15
51,0.685771644600202,16,55,15
52,0.685771644600202,16,55,16
53,0.685771644600202,16,55,16
54,0.685771644600202,16,55,12
55,0.685771644600202,16,55,12
56,0.685771644600202,16,55,14
57,0.685771644600202,16,55,12
58,0.685771644600202,16,55,12
59,0.685771644600202,16,55,14
60,0.685771644600202,16,55,16
61,0.685771644600202,16,55,15
62,0.685771644600202,16,55,13
63,0.685771644600202,16,55,12
64,0.685771644600202,16,55,13
65,0.685771644600202,16,55,12
66,0.685771644600202,16,55,15
67,0.685771644600202,16,55,15
68,0.685771644600202,16,55,13
69,0.685771644600202,16,55,16
70,0.685771644600202,16,55,15
71,0.685771644600202,16,55,15
72,0.685771644600202,16,55,15
73,0.685771644600202,16,55,11
74,0.685771644600202,16,55,14
75,0.685771644600202,16,55,15
76,0.685771644600202,16,55,13
77,0.685771644600202,16,55,14
78,0.685771644600202,16,55,12
79,0.685771644600202,16,55,15
80,0.685771644600202,16,55,16
81,0.685771644600202,16,55,15
82,0.685771644600202,16,55,16
83,0.685771644600202,16,55,11
84,0.685771644600202,16,55,14
85,0.685771644600202,16,55,12
86,0.685771644600202,16,55,17
87,0.685771644600202,16,55,15
88,0.685771644600202,16,55,13
89,0.685771644600202,16,55,15
90,0.685771644600202,16,55,14
91,0.685771644600202,16,55,13
92,0.685771644600202,16,55,13
93,0.685771644600202,16,55,16
94,0.685771644600202,16,55,15
95,0.685771644600202,16,55,15
96,0.685771644600202,16,55,15
97,0.685771644600202,16,55,17
98,0.685771644600202,16,55,15
99,0.685771644600202,16,55,16
100,0.685771644600202,16,55,15
1,0.723368599033816,14,53,13
2,0.723368599033816,14,53,15
3,0.723368599033816,14,53,16
4,0.723368599033816,14,53,15
5,0.723368599033816,14,53,17
6,0.723368599033816,14,53,13
7,0.723368599033816,14,53,15
8,0.723368599033816,14,53,11
9,0.723368599033816,14,53,12
10,0.723368599033816,14,53,13
11,0.723368599033816,14,53,13
12,0.723368599033816,14,53,16
13,0.723368599033816,14,53,13
14,0.723368599033816,14,53,13
15,0.723368599033816,14,53,13
16,0.723368599033816,14,53,11
17,0.723368599033816,14,53,14
18,0.723368599033816,14,53,14
19,0.723368599033816,14,53,12
20,0.723368599033816,14,53,16
21,0.723368599033816,14,53,10
22,0.723368599033816,14,53,12
23,0.723368599033816,14,53,14
24,0.723368599033816,14,53,12
25,0.723368599033816,14,53,11
26,0.723368599033816,14,53,15
27,0.723368599033816,14,53,14
28,0.723368599033816,14,53,11
29,0.723368599033816,14,53,14
30,0.723368599033816,14,53,13
31,0.723368599033816,14,53,15
32,0.723368599033816,14,53,14
33,0.723368599033816,14,53,14
34,0.723368599033816,14,53,13
35,0.723368599033816,14,53,15
36,0.723368599033816,14,53,15
37,0.723368599033816,14,53,14
38,0.723368599033816,14,53,13
39,0.723368599033816,14,53,12
40,0.723368599033816,14,53,14
41,0.723368599033816,14,53,15
42,0.723368599033816,14,53,12
43,0.723368599033816,14,53,12
44,0.723368599033816,14,53,14
45,0.723368599033816,14,53,12
46,0.723368599033816,14,53,13
47,0.723368599033816,14,53,13
48,0.723368599033816,14,53,12
49,0.723368599033816,14,53,15
50,0.723368599033816,14,53,13
51,0.723368599033816,14,53,14
52,0.723368599033816,14,53,13
53,0.723368599033816,14,53,13
54,0.723368599033816,14,53,14
55,0.723368599033816,14,53,16
56,0.723368599033816,14,53,14
57,0.723368599033816,14,53,16
58,0.723368599033816,14,53,15
59,0.723368599033816,14,53,14
60,0.723368599033816,14,53,13
61,0.723368599033816,14,53,15
62,0.723368599033816,14,53,16
63,0.723368599033816,14,53,16
64,0.723368599033816,14,53,12
65,0.723368599033816,14,53,11
66,0.723368599033816,14,53,11
67,0.723368599033816,14,53,15
68,0.723368599033816,14,53,15
69,0.723368599033816,14,53,11
70,0.723368599033816,14,53,15
71,0.723368599033816,14,53,18
72,0.723368599033816,14,53,15
73,0.723368599033816,14,53,13
74,0.723368599033816,14,53,14
75,0.723368599033816,14,53,13
76,0.723368599033816,14,53,14
77,0.723368599033816,14,53,15
78,0.723368599033816,14,53,12
79,0.723368599033816,14,53,13
80,0.723368599033816,14,53,12
81,0.723368599033816,14,53,16
82,0.723368599033816,14,53,16
83,0.723368599033816,14,53,13
84,0.723368599033816,14,53,13
85,0.723368599033816,14,53,14
86,0.723368599033816,14,53,13
87,0.723368599033816,14,53,12
88,0.723368599033816,14,53,15
89,0.723368599033816,14,53,13
90,0.723368599033816,14,53,12
91,0.723368599033816,14,53,11
92,0.723368599033816,14,53,15
93,0.723368599033816,14,53,13
94,0.723368599033816,14,53,16
95,0.723368599033816,14,53,12
96,0.723368599033816,14,53,17
97,0.723368599033816,14,53,14
98,0.723368599033816,14,53,11
99,0.723368599033816,14,53,16
100,0.723368599033816,14,53,13
1,0.735263184079602,13,53,12
2,0.735263184079602,13,53,15
3,0.735263184079602,13,53,12
4,0.735263184079602,13,53,12
5,0.735263184079602,13,53,17
6,0.735263184079602,13,53,16
7,0.735263184079602,13,53,13
8,0.735263184079602,13,53,16
9,0.735263184079602,13,53,12
10,0.735263184079602,13,53,13
11,0.735263184079602,13,53,12
12,0.735263184079602,13,53,13
13,0.735263184079602,13,53,14
14,0.735263184079602,13,53,16
15,0.735263184079602,13,53,14
16,0.735263184079602,13,53,15
17,0.735263184079602,13,53,15
18,0.735263184079602,13,53,13
19,0.735263184079602,13,53,15
20,0.735263184079602,13,53,13
21,0.735263184079602,13,53,14
22,0.735263184079602,13,53,16
23,0.735263184079602,13,53,16
24,0.735263184079602,13,53,12
25,0.735263184079602,13,53,13
26,0.735263184079602,13,53,14
27,0.735263184079602,13,53,14
28,0.735263184079602,13,53,14
29,0.735263184079602,13,53,14
30,0.735263184079602,13,53,14
31,0.735263184079602,13,53,12
32,0.735263184079602,13,53,15
33,0.735263184079602,13,53,15
34,0.735263184079602,13,53,15
35,0.735263184079602,13,53,15
36,0.735263184079602,13,53,16
37,0.735263184079602,13,53,16
38,0.735263184079602,13,53,16
39,0.735263184079602,13,53,13
40,0.735263184079602,13,53,10
41,0.735263184079602,13,53,14
42,0.735263184079602,13,53,14
43,0.735263184079602,13,53,16
44,0.735263184079602,13,53,12
45,0.735263184079602,13,53,15
46,0.735263184079602,13,53,14
47,0.735263184079602,13,53,13
48,0.735263184079602,13,53,14
49,0.735263184079602,13,53,12
50,0.735263184079602,13,53,13
51,0.735263184079602,13,53,16
52,0.735263184079602,13,53,14
53,0.735263184079602,13,53,13
54,0.735263184079602,13,53,15
55,0.735263184079602,13,53,15
56,0.735263184079602,13,53,13
57,0.735263184079602,13,53,16
58,0.735263184079602,13,53,15
59,0.735263184079602,13,53,15
60,0.735263184079602,13,53,15
61,0.735263184079602,13,53,15
62,0.735263184079602,13,53,16
63,0.735263184079602,13,53,15
64,0.735263184079602,13,53,14
65,0.735263184079602,13,53,14
66,0.735263184079602,13,53,13
67,0.735263184079602,13,53,14
68,0.735263184079602,13,53,16
69,0.735263184079602,13,53,14
70,0.735263184079602,13,53,15
71,0.735263184079602,13,53,12
72,0.735263184079602,13,53,13
73,0.735263184079602,13,53,16
74,0.735263184079602,13,53,16
75,0.735263184079602,13,53,14
76,0.735263184079602,13,53,16
77,0.735263184079602,13,53,15
78,0.735263184079602,13,53,16
79,0.735263184079602,13,53,15
80,0.735263184079602,13,53,13
81,0.735263184079602,13,53,16
82,0.735263184079602,13,53,11
83,0.735263184079602,13,53,16
84,0.735263184079602,13,53,13
85,0.735263184079602,13,53,11
86,0.735263184079602,13,53,17
87,0.735263184079602,13,53,14
88,0.735263184079602,13,53,13
89,0.735263184079602,13,53,13
90,0.735263184079602,13,53,15
91,0.735263184079602,13,53,13
92,0.735263184079602,13,53,12
93,0.735263184079602,13,53,15
94,0.735263184079602,13,53,14
95,0.735263184079602,13,53,9
96,0.735263184079602,13,53,16
97,0.735263184079602,13,53,13
98,0.735263184079602,13,53,15
99,0.735263184079602,13,53,16
100,0.735263184079602,13,53,13
1,0.734534299516908,14,60,14
2,0.734534299516908,14,60,13
3,0.734534299516908,14,60,14
4,0.734534299516908,14,60,13
5,0.734534299516908,14,60,13
6,0.734534299516908,14,60,17
7,0.734534299516908,14,60,15
8,0.734534299516908,14,60,16
9,0.734534299516908,14,60,14
10,0.734534299516908,14,60,15
11,0.734534299516908,14,60,13
12,0.734534299516908,14,60,14
13,0.734534299516908,14,60,15
14,0.734534299516908,14,60,15
15,0.734534299516908,14,60,14
16,0.734534299516908,14,60,13
17,0.734534299516908,14,60,13
18,0.734534299516908,14,60,15
19,0.734534299516908,14,60,13
20,0.734534299516908,14,60,14
21,0.734534299516908,14,60,17
22,0.734534299516908,14,60,17
23,0.734534299516908,14,60,16
24,0.734534299516908,14,60,14
25,0.734534299516908,14,60,15
26,0.734534299516908,14,60,17
27,0.734534299516908,14,60,13
28,0.734534299516908,14,60,15
29,0.734534299516908,14,60,13
30,0.734534299516908,14,60,14
31,0.734534299516908,14,60,14
32,0.734534299516908,14,60,14
33,0.734534299516908,14,60,13
34,0.734534299516908,14,60,16
35,0.734534299516908,14,60,17
36,0.734534299516908,14,60,15
37,0.734534299516908,14,60,13
38,0.734534299516908,14,60,15
39,0.734534299516908,14,60,16
40,0.734534299516908,14,60,15
41,0.734534299516908,14,60,15
42,0.734534299516908,14,60,14
43,0.734534299516908,14,60,14
44,0.734534299516908,14,60,14
45,0.734534299516908,14,60,15
46,0.734534299516908,14,60,14
47,0.734534299516908,14,60,12
48,0.734534299516908,14,60,15
49,0.734534299516908,14,60,16
50,0.734534299516908,14,60,16
51,0.734534299516908,14,60,14
52,0.734534299516908,14,60,16
53,0.734534299516908,14,60,15
54,0.734534299516908,14,60,16
55,0.734534299516908,14,60,16
56,0.734534299516908,14,60,15
57,0.734534299516908,14,60,14
58,0.734534299516908,14,60,14
59,0.734534299516908,14,60,15
60,0.734534299516908,14,60,14
61,0.734534299516908,14,60,13
62,0.734534299516908,14,60,15
63,0.734534299516908,14,60,14
64,0.734534299516908,14,60,16
65,0.734534299516908,14,60,14
66,0.734534299516908,14,60,16
67,0.734534299516908,14,60,17
68,0.734534299516908,14,60,15
69,0.734534299516908,14,60,16
70,0.734534299516908,14,60,14
71,0.734534299516908,14,60,11
72,0.734534299516908,14,60,15
73,0.734534299516908,14,60,16
74,0.734534299516908,14,60,15
75,0.734534299516908,14,60,13
76,0.734534299516908,14,60,16
77,0.734534299516908,14,60,15
78,0.734534299516908,14,60,13
79,0.734534299516908,14,60,14
80,0.734534299516908,14,60,12
81,0.734534299516908,14,60,14
82,0.734534299516908,14,60,17
