"xllcorner","yllcorner","cellsize","nrows","ncols","band","units","scale","latitude","longitude","site","product","start","end","complete","modis_date","calendar_date","tile","proc_date","pixel","value"
"-8555301.01","3930745.09","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",35.35142,-94.33182," 7024","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000177","2000-06-25","h10v05","2015138073649",1,4095
"-8555301.01","3930745.09","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",35.35142,-94.33182," 7024","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000193","2000-07-11","h10v05","2015138073647",1,3871
"-8555301.01","3930745.09","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",35.35142,-94.33182," 7024","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000209","2000-07-27","h10v05","2015138074433",1,3586
"-8242101.51","4013909.76","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",36.09891,-91.73541," 7026","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000129","2000-05-08","h10v05","2015137052354",1,6044
"-8242101.51","4013909.76","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",36.09891,-91.73541," 7026","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000145","2000-05-24","h10v05","2015137094842",1,6114
"-8242101.51","4013909.76","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",36.09891,-91.73541," 7026","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000161","2000-06-09","h10v05","2015137044136",1,6148
"-8242101.51","4013909.76","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",36.09891,-91.73541," 7026","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000177","2000-06-25","h10v05","2015138073649",1,5192
"-8242101.51","4013909.76","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",36.09891,-91.73541," 7026","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000193","2000-07-11","h10v05","2015138073647",1,5657
"-8242101.51","4013909.76","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",36.09891,-91.73541," 7026","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000209","2000-07-27","h10v05","2015138074433",1,4748
"-8243723.13","4047963.24","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",36.40611,-92.1148," 7027","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000129","2000-05-08","h10v05","2015137052354",1,4688
"-8243723.13","4047963.24","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",36.40611,-92.1148," 7027","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000145","2000-05-24","h10v05","2015137094842",1,4179
"-8243723.13","4047963.24","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",36.40611,-92.1148," 7027","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000161","2000-06-09","h10v05","2015137044136",1,4681
"-8243723.13","4047963.24","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",36.40611,-92.1148," 7027","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000177","2000-06-25","h10v05","2015138073649",1,4967
"-8243723.13","4047963.24","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",36.40611,-92.1148," 7027","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000193","2000-07-11","h10v05","2015138073647",1,4239
"-8243723.13","4047963.24","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",36.40611,-92.1148," 7027","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000209","2000-07-27","h10v05","2015138074433",1,4333
"-8378547.12","4016226.28","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",36.12061,-93.28023," 7028","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000129","2000-05-08","h10v05","2015137052354",1,6218
"-8378547.12","4016226.28","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",36.12061,-93.28023," 7028","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000145","2000-05-24","h10v05","2015137094842",1,6231
"-8378547.12","4016226.28","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",36.12061,-93.28023," 7028","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000161","2000-06-09","h10v05","2015137044136",1,7020
"-8378547.12","4016226.28","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",36.12061,-93.28023," 7028","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000177","2000-06-25","h10v05","2015138073649",1,5204
"-8378547.12","4016226.28","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",36.12061,-93.28023," 7028","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000193","2000-07-11","h10v05","2015138073647",1,5903
"-8378547.12","4016226.28","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",36.12061,-93.28023," 7028","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000209","2000-07-27","h10v05","2015138074433",1,6351
"-8422330.19","4047963.24","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",36.4053,-94.11001," 7029","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000129","2000-05-08","h10v05","2015137052354",1,4596
"-8422330.19","4047963.24","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",36.4053,-94.11001," 7029","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000145","2000-05-24","h10v05","2015137094842",1,5818
"-8422330.19","4047963.24","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",36.4053,-94.11001," 7029","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000161","2000-06-09","h10v05","2015137044136",1,6373
"-8422330.19","4047963.24","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",36.4053,-94.11001," 7029","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000177","2000-06-25","h10v05","2015138073649",1,5271
"-8422330.19","4047963.24","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",36.4053,-94.11001," 7029","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000193","2000-07-11","h10v05","2015138073647",1,5498
"-8422330.19","4047963.24","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",36.4053,-94.11001," 7029","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000209","2000-07-27","h10v05","2015138074433",1,5217
"-8541633.23","3773682.08","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",33.93947,-92.58943," 7103","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000129","2000-05-08","h10v05","2015137052354",1,5164
"-8541633.23","3773682.08","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",33.93947,-92.58943," 7103","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000145","2000-05-24","h10v05","2015137094842",1,5621
"-8541633.23","3773682.08","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",33.93947,-92.58943," 7103","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000161","2000-06-09","h10v05","2015137044136",1,3873
"-8541633.23","3773682.08","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",33.93947,-92.58943," 7103","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000177","2000-06-25","h10v05","2015138073649",1,5188
"-8541633.23","3773682.08","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",33.93947,-92.58943," 7103","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000193","2000-07-11","h10v05","2015138073647",1,4468
"-8541633.23","3773682.08","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",33.93947,-92.58943," 7103","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000209","2000-07-27","h10v05","2015138074433",1,4074
"-8383875.26","3858468.30","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",34.70081,-91.70774," 7109","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000129","2000-05-08","h10v05","2015137052354",1,3068
"-8383875.26","3858468.30","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",34.70081,-91.70774," 7109","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000145","2000-05-24","h10v05","2015137094842",1,2744
"-8383875.26","3858468.30","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",34.70081,-91.70774," 7109","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000161","2000-06-09","h10v05","2015137044136",1,3433
"-8383875.26","3858468.30","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",34.70081,-91.70774," 7109","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000177","2000-06-25","h10v05","2015138073649",1,3972
"-8383875.26","3858468.30","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",34.70081,-91.70774," 7109","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000193","2000-07-11","h10v05","2015138073647",1,3780
"-8383875.26","3858468.30","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",34.70081,-91.70774," 7109","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000209","2000-07-27","h10v05","2015138074433",1,4258
"-8510359.63","3872599.30","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",34.82825,-93.23681," 7114","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000129","2000-05-08","h10v05","2015137052354",1,4668
"-8510359.63","3872599.30","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",34.82825,-93.23681," 7114","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000145","2000-05-24","h10v05","2015137094842",1,5061
"-8510359.63","3872599.30","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",34.82825,-93.23681," 7114","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000161","2000-06-09","h10v05","2015137044136",1,4566
"-8510359.63","3872599.30","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",34.82825,-93.23681," 7114","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000177","2000-06-25","h10v05","2015138073649",1,5382
"-8510359.63","3872599.30","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",34.82825,-93.23681," 7114","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000193","2000-07-11","h10v05","2015138073647",1,4220
"-8510359.63","3872599.30","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",34.82825,-93.23681," 7114","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000209","2000-07-27","h10v05","2015138074433",1,4896
"-10192879.81","4650269.70","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",41.82233,-123.00471,"14001","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000129","2000-05-08","h08v04","2015137052700",1,2658
"-10192879.81","4650269.70","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",41.82233,-123.00471,"14001","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000145","2000-05-24","h08v04","2015137094755",1,3058
"-10192879.81","4650269.70","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",41.82233,-123.00471,"14001","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000161","2000-06-09","h08v04","2015137050939",1,3210
"-10192879.81","4650269.70","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",41.82233,-123.00471,"14001","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000177","2000-06-25","h08v04","2015138073614",1,2705
"-10192879.81","4650269.70","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",41.82233,-123.00471,"14001","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000193","2000-07-11","h08v04","2015138073812",1,2710
"-10192879.81","4650269.70","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",41.82233,-123.00471,"14001","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000209","2000-07-27","h08v04","2015138075229",1,2625
"-10160447.85","4570116.64","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",41.10141,-121.25713,"14003","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000129","2000-05-08","h08v04","2015137052700",1,2972
"-10160447.85","4570116.64","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",41.10141,-121.25713,"14003","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000145","2000-05-24","h08v04","2015137094755",1,3161
"-10160447.85","4570116.64","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",41.10141,-121.25713,"14003","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000161","2000-06-09","h08v04","2015137050939",1,3169
"-10160447.85","4570116.64","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",41.10141,-121.25713,"14003","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000177","2000-06-25","h08v04","2015138073614",1,3274
"-10160447.85","4570116.64","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",41.10141,-121.25713,"14003","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000193","2000-07-11","h08v04","2015138073812",1,3056
"-10160447.85","4570116.64","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",41.10141,-121.25713,"14003","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000209","2000-07-27","h08v04","2015138075229",1,3069
"-10494728.02","4493901.66","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",40.41509,-123.96152,"14006","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000129","2000-05-08","h08v04","2015137052700",1,5003
"-10494728.02","4493901.66","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",40.41509,-123.96152,"14006","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000145","2000-05-24","h08v04","2015137094755",1,5327
"-10494728.02","4493901.66","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",40.41509,-123.96152,"14006","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000161","2000-06-09","h08v04","2015137050939",1,4476
"-10494728.02","4493901.66","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",40.41509,-123.96152,"14006","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000177","2000-06-25","h08v04","2015138073614",1,5174
"-10494728.02","4493901.66","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",40.41509,-123.96152,"14006","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000193","2000-07-11","h08v04","2015138073812",1,4843
"-10494728.02","4493901.66","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",40.41509,-123.96152,"14006","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000209","2000-07-27","h08v04","2015138075229",1,5381
"-10709241.82","4314599.64","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",38.80359,-123.58546,"14014","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000129","2000-05-08","h08v05","2015137052351",1,-3000
"-10709241.82","4314599.64","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",38.80359,-123.58546,"14014","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000145","2000-05-24","h08v05","2015137095632",1,-3000
"-10709241.82","4314599.64","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",38.80359,-123.58546,"14014","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000161","2000-06-09","h08v05","2015137044535",1,-3000
"-10709241.82","4314599.64","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",38.80359,-123.58546,"14014","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000177","2000-06-25","h08v05","2015138072229",1,-3000
"-10709241.82","4314599.64","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",38.80359,-123.58546,"14014","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000193","2000-07-11","h08v05","2015138073656",1,-3000
"-10709241.82","4314599.64","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",38.80359,-123.58546,"14014","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000209","2000-07-27","h08v05","2015138075257",1,-3000
"-10566541.54","4334058.77","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",38.97873,-122.24025,"14015","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000129","2000-05-08","h08v05","2015137052351",1,2699
"-10566541.54","4334058.77","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",38.97873,-122.24025,"14015","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000145","2000-05-24","h08v05","2015137095632",1,2397
"-10566541.54","4334058.77","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",38.97873,-122.24025,"14015","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000161","2000-06-09","h08v05","2015137044535",1,2631
"-10566541.54","4334058.77","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",38.97873,-122.24025,"14015","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000177","2000-06-25","h08v05","2015138072229",1,2713
"-10566541.54","4334058.77","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",38.97873,-122.24025,"14015","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000193","2000-07-11","h08v05","2015138073656",1,2416
"-10566541.54","4334058.77","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",38.97873,-122.24025,"14015","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000209","2000-07-27","h08v05","2015138075257",1,2172
"-10655497.49","4235141.54","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",38.08789,-121.75194,"14016","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000129","2000-05-08","h08v05","2015137052351",1,3432
"-10655497.49","4235141.54","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",38.08789,-121.75194,"14016","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000145","2000-05-24","h08v05","2015137095632",1,2877
"-10655497.49","4235141.54","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",38.08789,-121.75194,"14016","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000161","2000-06-09","h08v05","2015137044535",1,3169
"-10655497.49","4235141.54","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",38.08789,-121.75194,"14016","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000177","2000-06-25","h08v05","2015138072229",1,2495
"-10655497.49","4235141.54","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",38.08789,-121.75194,"14016","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000193","2000-07-11","h08v05","2015138073656",1,2133
"-10655497.49","4235141.54","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",38.08789,-121.75194,"14016","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000209","2000-07-27","h08v05","2015138075257",1,1648
"-10451176.57","4263403.65","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",38.34324,-119.83626,"14018","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000129","2000-05-08","h08v05","2015137052351",1,2199
"-10451176.57","4263403.65","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",38.34324,-119.83626,"14018","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000145","2000-05-24","h08v05","2015137095632",1,2387
"-10451176.57","4263403.65","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",38.34324,-119.83626,"14018","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000161","2000-06-09","h08v05","2015137044535",1,2284
"-10451176.57","4263403.65","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",38.34324,-119.83626,"14018","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000177","2000-06-25","h08v05","2015138072229",1,2633
"-10451176.57","4263403.65","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",38.34324,-119.83626,"14018","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000193","2000-07-11","h08v05","2015138073656",1,2480
"-10451176.57","4263403.65","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",38.34324,-119.83626,"14018","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000209","2000-07-27","h08v05","2015138075257",1,2847
"-10648547.82","4180238.99","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",37.59478,-120.86095,"14021","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000129","2000-05-08","h08v05","2015137052351",1,2726
"-10648547.82","4180238.99","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",37.59478,-120.86095,"14021","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000145","2000-05-24","h08v05","2015137095632",1,2513
"-10648547.82","4180238.99","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",37.59478,-120.86095,"14021","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000161","2000-06-09","h08v05","2015137044535",1,1922
"-10648547.82","4180238.99","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",37.59478,-120.86095,"14021","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000177","2000-06-25","h08v05","2015138072229",1,2311
"-10648547.82","4180238.99","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",37.59478,-120.86095,"14021","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000193","2000-07-11","h08v05","2015138073656",1,2028
"-10648547.82","4180238.99","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",37.59478,-120.86095,"14021","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000209","2000-07-27","h08v05","2015138075257",1,2642
"-10583915.61","4020164.48","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",36.15587,-117.88595,"14030","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000129","2000-05-08","h08v05","2015137052351",1,1256
"-10583915.61","4020164.48","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",36.15587,-117.88595,"14030","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000145","2000-05-24","h08v05","2015137095632",1,1119
"-10583915.61","4020164.48","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",36.15587,-117.88595,"14030","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000161","2000-06-09","h08v05","2015137044535",1,1033
"-10583915.61","4020164.48","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",36.15587,-117.88595,"14030","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000177","2000-06-25","h08v05","2015138072229",1,1007
"-10583915.61","4020164.48","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",36.15587,-117.88595,"14030","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000193","2000-07-11","h08v05","2015138073656",1,974
"-10583915.61","4020164.48","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",36.15587,-117.88595,"14030","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000209","2000-07-27","h08v05","2015138075257",1,950
"-10472025.72","4062789.21","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",36.53817,-117.21384,"14031","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000129","2000-05-08","h08v05","2015137052351",1,416
"-10472025.72","4062789.21","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",36.53817,-117.21384,"14031","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000145","2000-05-24","h08v05","2015137095632",1,386
"-10472025.72","4062789.21","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",36.53817,-117.21384,"14031","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000161","2000-06-09","h08v05","2015137044535",1,352
"-10472025.72","4062789.21","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",36.53817,-117.21384,"14031","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000177","2000-06-25","h08v05","2015138072229",1,367
"-10472025.72","4062789.21","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",36.53817,-117.21384,"14031","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000193","2000-07-11","h08v05","2015138073656",1,387
"-10472025.72","4062789.21","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",36.53817,-117.21384,"14031","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000209","2000-07-27","h08v05","2015138075257",1,375
"-10610092.87","3925185.33","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",35.30177,-116.91585,"14036","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000129","2000-05-08","h08v05","2015137052351",1,466
"-10610092.87","3925185.33","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",35.30177,-116.91585,"14036","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000145","2000-05-24","h08v05","2015137095632",1,449
"-10610092.87","3925185.33","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",35.30177,-116.91585,"14036","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000161","2000-06-09","h08v05","2015137044535",1,480
"-10610092.87","3925185.33","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",35.30177,-116.91585,"14036","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000177","2000-06-25","h08v05","2015138072229",1,398
"-10610092.87","3925185.33","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",35.30177,-116.91585,"14036","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000193","2000-07-11","h08v05","2015138073656",1,435
"-10610092.87","3925185.33","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",35.30177,-116.91585,"14036","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000209","2000-07-27","h08v05","2015138075257",1,467
"-10645999.58","4073213.75","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",36.6316,-119.30476,"14054","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000129","2000-05-08","h08v05","2015137052351",1,3017
"-10645999.58","4073213.75","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",36.6316,-119.30476,"14054","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000145","2000-05-24","h08v05","2015137095632",1,2845
"-10645999.58","4073213.75","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",36.6316,-119.30476,"14054","MOD13Q1","2000-05-01","2000-07-31",TRUE,"A2000161","2000-06-09","h08v05","2015137044535",1,2529
