"stateroute","ndvi.mean","nbcd.point","nbcd.mean","nbcd.var","file"
27004,0.754018905472637,0,25.8333333333333,4004.16666666667,"NBCD_MZ55_BAW_height.tif"
27005,0.763590476190476,0,107,9575.5,"NBCD_MZ55_BAW_height.tif"
27006,0.776865151515152,0,35.4,6265.8,"NBCD_MZ55_BAW_height.tif"
27007,0.749138888888889,159,95.5,5785.9,"NBCD_MZ55_BAW_height.tif"
27008,0.731853040256315,0,24.1666666666667,3504.16666666667,"NBCD_MZ55_BAW_height.tif"
27009,0.79470234741784,181,195,248.5,"NBCD_MZ55_BAW_height.tif"
27010,0.780771641791045,170,57,7798,"NBCD_MZ55_BAW_height.tif"
27011,0.774063817845979,0,49,5776.8,"NBCD_MZ55_BAW_height.tif"
27012,0.764467142857143,0,0,0,"NBCD_MZ55_BAW_height.tif"
27013,0.782285572139303,0,127.75,7282.91666666667,"NBCD_MZ55_BAW_height.tif"
27014,0.770928502415459,0,0,0,"NBCD_MZ55_BAW_height.tif"
27015,0.813158823529412,134,131.142857142857,3647.80952380952,"NBCD_MZ54_BAW_height.tif"
27016,0.812812077294686,165,183.25,564.916666666667,"NBCD_MZ54_BAW_height.tif"
27017,0.764835686680469,0,0,0,"NBCD_MZ55_BAW_height.tif"
27018,0.755578403755869,0,0,0,"NBCD_MZ55_BAW_height.tif"
27019,0.797144131455399,0,0,0,"NBCD_MZ54_BAW_height.tif"
27020,0.813932352941176,0,71.4,9613.8,"NBCD_MZ54_BAW_height.tif"
27021,0.758086384976526,0,79.6,11898.3,"NBCD_MZ55_BAW_height.tif"
27022,0.805147263681592,0,44,7744,"NBCD_MZ54_BAW_height.tif"
27023,0.80873097826087,125,134.4,6822.3,"NBCD_MZ54_BAW_height.tif"
27024,0.807507981220657,0,0,0,"NBCD_MZ54_BAW_height.tif"
27025,0.768876995305164,0,87.8,6852.2,"NBCD_MZ55_BAW_height.tif"
27026,0.823946478873239,0,27.5714285714286,5321.28571428571,"NBCD_MZ48_BAW_height.tif"
27027,0.791063201058201,155,170.333333333333,251.466666666667,"NBCD_MZ54_BAW_height.tif"
27028,0.764166666666667,165,172,195.6,"NBCD_MZ55_BAW_height.tif"
27029,0.746306862745098,172,57.8333333333333,8028.16666666667,"NBCD_MZ55_BAW_height.tif"
27030,0.833519718309859,194,156.8,7717.7,"NBCD_MZ54_BAW_height.tif"
27031,0.818139906103286,0,0,0,"NBCD_MZ54_BAW_height.tif"
27032,0.766207042253521,0,0,0,"NBCD_MZ54_BAW_height.tif"
27032,0.766207042253521,0,0,0,"NBCD_MZ55_BAW_height.tif"
27033,0.767222380952381,185,146.6,6887.3,"NBCD_MZ55_BAW_height.tif"
27034,0.773846009389671,170,169.5,299.666666666667,"NBCD_MZ55_BAW_height.tif"
27035,0.811797183098592,184,181.833333333333,239.766666666667,"NBCD_MZ54_BAW_height.tif"
27036,0.819311896828335,0,0,0,"NBCD_MZ54_BAW_height.tif"
27037,0.816520588235294,165,107.857142857143,5854.47619047619,"NBCD_MZ48_BAW_height.tif"
27038,0.775827536231884,150,136.714285714286,477.904761904762,"NBCD_MZ55_BAW_height.tif"
27039,0.807176255707763,0,81.5,8873,"NBCD_MZ48_BAW_height.tif"
27040,0.854950241545894,223,227.166666666667,21.3666666666667,"NBCD_MZ57_BAW_height.tif"
27041,0.860340181445712,212,205.75,128.25,"NBCD_MZ57_BAW_height.tif"
27042,0.768703652968037,192,190.25,58.9166666666667,"NBCD_MZ54_BAW_height.tif"
27043,0.786925339366516,0,0,0,"NBCD_MZ54_BAW_height.tif"
27044,0.758172677708765,173,43.25,7482.25,"NBCD_MZ54_BAW_height.tif"
27045,0.808013145539906,0,25.8333333333333,4004.16666666667,"NBCD_MZ54_BAW_height.tif"
27046,0.816742857142857,0,30.3333333333333,5520.66666666667,"NBCD_MZ54_BAW_height.tif"
27047,0.800802415458937,0,31,4805,"NBCD_MZ54_BAW_height.tif"
27048,0.798914492753623,169,168.5,49.9,"NBCD_MZ55_BAW_height.tif"
27049,0.748088095238095,0,0,0,"NBCD_MZ55_BAW_height.tif"
27050,0.78031862745098,135,149.285714285714,531.571428571429,"NBCD_MZ55_BAW_height.tif"
27051,0.769346948356807,0,0,0,"NBCD_MZ55_BAW_height.tif"
27052,0.741644278606965,0,28,4704,"NBCD_MZ55_BAW_height.tif"
27053,0.771640579710145,0,0,0,"NBCD_MZ55_BAW_height.tif"
27054,0.759342512077295,0,0,0,"NBCD_MZ55_BAW_height.tif"
27055,0.75521690821256,0,0,0,"NBCD_MZ55_BAW_height.tif"
27056,0.677699857794201,0,81.6666666666667,8149.86666666667,"NBCD_MZ55_BAW_height.tif"
27057,0.812215422885572,0,37.6,7068.8,"NBCD_MZ55_BAW_height.tif"
27058,0.755677272727273,181,72.2857142857143,8190.2380952381,"NBCD_MZ55_BAW_height.tif"
27102,0.766224019607843,0,60,5601,"NBCD_MZ55_BAW_height.tif"
27111,0.772440196078431,190,158.666666666667,6081.06666666667,"NBCD_MZ55_BAW_height.tif"
27112,0.764467142857143,0,0,0,"NBCD_MZ55_BAW_height.tif"
27117,0.764835686680469,0,0,0,"NBCD_MZ55_BAW_height.tif"
27119,0.795546009389671,0,0,0,"NBCD_MZ54_BAW_height.tif"
27123,0.80873097826087,0,89,10562,"NBCD_MZ54_BAW_height.tif"
27155,0.75521690821256,0,0,0,"NBCD_MZ55_BAW_height.tif"
27156,0.764151534526854,157,130.666666666667,4291.86666666667,"NBCD_MZ55_BAW_height.tif"
27158,0.755677272727273,0,83.6666666666667,8473.06666666667,"NBCD_MZ55_BAW_height.tif"
27301,0.696789559507899,0,113.5,7761.1,"NBCD_MZ55_BAW_height.tif"
27302,0.753904545454545,156,164.75,287.583333333333,"NBCD_MZ55_BAW_height.tif"
27303,0.761082352941176,0,68.8333333333333,5898.96666666667,"NBCD_MZ55_BAW_height.tif"
27304,0.764898095238095,181,188,47.2,"NBCD_MZ55_BAW_height.tif"
27305,0.680727149837537,0,32.2,5184.2,"NBCD_MZ55_BAW_height.tif"
27306,0.761487619047619,0,74.8333333333333,3560.56666666667,"NBCD_MZ55_BAW_height.tif"
27307,0.755031904761905,170,154.666666666667,129.066666666667,"NBCD_MZ55_BAW_height.tif"
27308,0.745340579710145,0,0,0,"NBCD_MZ55_BAW_height.tif"
27309,0.750422380952381,0,0,0,"NBCD_MZ55_BAW_height.tif"
27310,0.775008571428571,0,29.6,4380.8,"NBCD_MZ55_BAW_height.tif"
27311,0.775020952380952,0,23,3703,"NBCD_MZ55_BAW_height.tif"
27312,0.765077941176471,0,43.75,7656.25,"NBCD_MZ55_BAW_height.tif"
27313,0.757605472636816,142,94.5,5364.7,"NBCD_MZ55_BAW_height.tif"
27314,0.747876328502415,0,26.8333333333333,4320.16666666667,"NBCD_MZ55_BAW_height.tif"
27316,0.76756231884058,0,32.1666666666667,6208.16666666667,"NBCD_MZ55_BAW_height.tif"
27317,0.749681862745098,0,0,0,"NBCD_MZ55_BAW_height.tif"
27318,0.770059047619048,0,30.6666666666667,5642.66666666667,"NBCD_MZ55_BAW_height.tif"
27319,0.78459806763285,164,84,8472.4,"NBCD_MZ55_BAW_height.tif"
27321,0.781037899543379,0,71,6727.33333333333,"NBCD_MZ55_BAW_height.tif"
27322,0.808263285024155,0,0,0,"NBCD_MZ54_BAW_height.tif"
27323,0.814174647887324,161,40.25,6480.25,"NBCD_MZ54_BAW_height.tif"
27323,0.814174647887324,153,113.5,5728.33333333333,"NBCD_MZ55_BAW_height.tif"
27325,0.801657746478873,0,33.25,4422.25,"NBCD_MZ54_BAW_height.tif"
27326,0.797010144927536,0,0,0,"NBCD_MZ54_BAW_height.tif"
27327,0.783219248826291,198,191.714285714286,49.5714285714286,"NBCD_MZ54_BAW_height.tif"
27328,0.778850890732523,0,118.75,6294.25,"NBCD_MZ54_BAW_height.tif"
27329,0.816453431372549,0,18.5714285714286,2414.28571428571,"NBCD_MZ54_BAW_height.tif"
27331,0.779523529411765,0,36.6,6697.8,"NBCD_MZ54_BAW_height.tif"
27332,0.798015962441315,0,43.2857142857143,5774.90476190476,"NBCD_MZ54_BAW_height.tif"
27333,0.803094835680751,0,0,0,"NBCD_MZ54_BAW_height.tif"
27334,0.776814097920859,0,29.6666666666667,5280.66666666667,"NBCD_MZ54_BAW_height.tif"
27335,0.841176328502415,210,206.166666666667,38.1666666666667,"NBCD_MZ57_BAW_height.tif"
27336,0.808635185185185,184,123.333333333333,9140.66666666667,"NBCD_MZ48_BAW_height.tif"
27337,0.816742592592593,0,28,4704,"NBCD_MZ48_BAW_height.tif"
27430,0.82195138026225,0,44,7744,"NBCD_MZ54_BAW_height.tif"
33001,0.903898007257394,0,0,0,"NBCD_MZ10_BAW_height.tif"
33002,0.874797876134601,205,197.666666666667,565.066666666667,"NBCD_MZ10_BAW_height.tif"
33003,0.929858895997793,0,169,7778,"NBCD_MZ10_BAW_height.tif"
33004,0.752314838121295,146,110.8,3861.2,"NBCD_MZ08_BAW_height.tif"
33004,0.752314838121295,141,109.2,3751.2,"NBCD_MZ09_BAW_height.tif"
33005,0.910595172835695,224,228.75,90.25,"NBCD_MZ10_BAW_height.tif"
33006,0.825340915929729,153,181.2,477.2,"NBCD_MZ10_BAW_height.tif"
33007,0.801698837209302,267,238.666666666667,339.866666666667,"NBCD_MZ10_BAW_height.tif"
33008,0.873835645019101,0,58.1428571428571,10000.1428571429,"NBCD_MZ10_BAW_height.tif"
33010,0.662005952380952,0,0,0,"NBCD_MZ19_BAW_height.tif"
33011,0.772272837552743,237,199,9520.8,"NBCD_MZ10_BAW_height.tif"
33012,0.682675903614458,0,80.8333333333333,7935.36666666667,"NBCD_MZ10_BAW_height.tif"
33013,0.54115140562249,0,0,0,"NBCD_MZ10_BAW_height.tif"
33013,0.54115140562249,0,0,0,"NBCD_MZ19_BAW_height.tif"
33014,0.591304471544716,0,0,0,"NBCD_MZ19_BAW_height.tif"
33015,0.599525514403292,0,0,0,"NBCD_MZ18_BAW_height.tif"
33016,0.808699598393574,0,0,0,"NBCD_MZ18_BAW_height.tif"
33017,0.44018,0,0,0,"NBCD_MZ18_BAW_height.tif"
33018,0.603951028806584,0,0,0,"NBCD_MZ10_BAW_height.tif"
33019,0.638223694779116,161,165,294,"NBCD_MZ10_BAW_height.tif"
33020,0.406879518072289,0,0,0,"NBCD_MZ10_BAW_height.tif"
33020,0.406879518072289,0,0,0,"NBCD_MZ18_BAW_height.tif"
33021,0.602636625514403,0,0,0,"NBCD_MZ18_BAW_height.tif"
33022,0.77259837398374,0,0,0,"NBCD_MZ18_BAW_height.tif"
33023,0.411326923076923,0,0,0,"NBCD_MZ09_BAW_height.tif"
33024,0.440290452234123,0,0,0,"NBCD_MZ18_BAW_height.tif"
33025,0.550196052631579,134,81.25,9343.58333333333,"NBCD_MZ18_BAW_height.tif"
33026,0.600625416666667,0,0,0,"NBCD_MZ18_BAW_height.tif"
33027,0.678938683127572,0,0,0,"NBCD_MZ18_BAW_height.tif"
33028,0.778920722260196,0,0,0,"NBCD_MZ21_BAW_height.tif"
33029,0.908631297784061,0,0,0,"NBCD_MZ10_BAW_height.tif"
33030,0.875747484362537,230,228.2,149.7,"NBCD_MZ10_BAW_height.tif"
33109,0.875560022625884,0,0,0,"NBCD_MZ10_BAW_height.tif"
33111,0.764055436546576,173,113.333333333333,8099.06666666667,"NBCD_MZ10_BAW_height.tif"
33119,0.630687719298246,148,65.5714285714286,6704.61904761905,"NBCD_MZ10_BAW_height.tif"
33124,0.432352845528455,0,0,0,"NBCD_MZ18_BAW_height.tif"
33128,0.765764658634538,0,0,0,"NBCD_MZ21_BAW_height.tif"
33202,0.92898221878225,0,40,8000,"NBCD_MZ10_BAW_height.tif"
33204,0.682521037155841,0,42,7056,"NBCD_MZ08_BAW_height.tif"
33205,0.89154543836418,137,165,341.6,"NBCD_MZ10_BAW_height.tif"
33207,0.803710980392157,246,204.333333333333,10079.4666666667,"NBCD_MZ10_BAW_height.tif"
33208,0.796213414634146,0,52.1666666666667,6553.76666666667,"NBCD_MZ10_BAW_height.tif"
33209,0.66881967871486,0,0,0,"NBCD_MZ10_BAW_height.tif"
33211,0.555286345381526,0,0,0,"NBCD_MZ18_BAW_height.tif"
33212,0.740465416666667,0,0,0,"NBCD_MZ10_BAW_height.tif"
33213,0.609476016260163,0,24.5,3601.5,"NBCD_MZ10_BAW_height.tif"
33214,0.488834166666667,0,0,0,"NBCD_MZ19_BAW_height.tif"
33217,0.409534156378601,0,0,0,"NBCD_MZ18_BAW_height.tif"
33218,0.554562025316456,0,52,6649.6,"NBCD_MZ10_BAW_height.tif"
33219,0.503049794238683,0,0,0,"NBCD_MZ10_BAW_height.tif"
33220,0.416864912280702,0,0,0,"NBCD_MZ10_BAW_height.tif"
33220,0.416864912280702,0,0,0,"NBCD_MZ18_BAW_height.tif"
33221,0.560172839506173,0,0,0,"NBCD_MZ18_BAW_height.tif"
33222,0.795109282700422,0,0,0,"NBCD_MZ18_BAW_height.tif"
33223,0.36240329218107,0,0,0,"NBCD_MZ09_BAW_height.tif"
33224,0.326230158730159,0,0,0,"NBCD_MZ18_BAW_height.tif"
33225,0.632961666666667,0,0,0,"NBCD_MZ18_BAW_height.tif"
33226,0.557013333333333,0,0,0,"NBCD_MZ18_BAW_height.tif"
33227,0.639018376068376,0,0,0,"NBCD_MZ18_BAW_height.tif"
33228,0.676305274853801,0,0,0,"NBCD_MZ17_BAW_height.tif"
33228,0.676305274853801,0,0,0,"NBCD_MZ18_BAW_height.tif"
33319,0.630687719298246,148,65.5714285714286,6704.61904761905,"NBCD_MZ10_BAW_height.tif"
34001,0.874992916666667,0,0,0,"NBCD_MZ50_BAW_height.tif"
34002,0.857736708860759,0,0,0,"NBCD_MZ49_BAW_height.tif"
34003,0.844713247863248,0,0,0,"NBCD_MZ49_BAW_height.tif"
34004,0.845024358974359,0,0,0,"NBCD_MZ49_BAW_height.tif"
34005,0.775092735042735,0,0,0,"NBCD_MZ49_BAW_height.tif"
34006,0.68435500705031,0,0,0,"NBCD_MZ49_BAW_height.tif"
34007,0.88935670995671,0,63.5,9786.3,"NBCD_MZ49_BAW_height.tif"
34008,0.874620888888889,0,0,0,"NBCD_MZ49_BAW_height.tif"
34009,0.878648,0,0,0,"NBCD_MZ49_BAW_height.tif"
34010,0.88765974025974,0,0,0,"NBCD_MZ49_BAW_height.tif"
34011,0.886968859649123,0,0,0,"NBCD_MZ49_BAW_height.tif"
34012,0.848019658119658,0,0,0,"NBCD_MZ49_BAW_height.tif"
34013,0.847982456140351,0,0,0,"NBCD_MZ49_BAW_height.tif"
34014,0.765926567876568,0,0,0,"NBCD_MZ49_BAW_height.tif"
34015,0.83549298245614,0,0,0,"NBCD_MZ49_BAW_height.tif"
34016,0.83383039556962,0,0,0,"NBCD_MZ49_BAW_height.tif"
34017,0.836248148148148,0,0,0,"NBCD_MZ49_BAW_height.tif"
34018,0.793666666666667,0,0,0,"NBCD_MZ49_BAW_height.tif"
34019,0.887434863090126,0,0,0,"NBCD_MZ49_BAW_height.tif"
34020,0.852545299145299,0,0,0,"NBCD_MZ49_BAW_height.tif"
34021,0.891675438596491,0,0,0,"NBCD_MZ49_BAW_height.tif"
34022,0.884252888888889,0,0,0,"NBCD_MZ49_BAW_height.tif"
34023,0.88454298245614,0,0,0,"NBCD_MZ49_BAW_height.tif"
34024,0.884975105485232,0,0,0,"NBCD_MZ49_BAW_height.tif"
34025,0.879417748917749,0,26.5,4213.5,"NBCD_MZ49_BAW_height.tif"
34026,0.881345333333333,0,0,0,"NBCD_MZ49_BAW_height.tif"
34027,0.876886752136752,0,0,0,"NBCD_MZ49_BAW_height.tif"
34028,0.875594736842105,0,29.6666666666667,5280.66666666667,"NBCD_MZ49_BAW_height.tif"
34029,0.857576888888889,0,0,0,"NBCD_MZ49_BAW_height.tif"
34030,0.850635207207207,0,0,0,"NBCD_MZ49_BAW_height.tif"
34031,0.841406837606838,0,0,0,"NBCD_MZ49_BAW_height.tif"
34032,0.839972916666667,0,0,0,"NBCD_MZ49_BAW_height.tif"
34033,0.832787140350877,0,0,0,"NBCD_MZ49_BAW_height.tif"
34034,0.830958974358974,0,0,0,"NBCD_MZ49_BAW_height.tif"
34035,0.843792543859649,0,0,0,"NBCD_MZ49_BAW_height.tif"
34036,0.89304954954955,0,0,0,"NBCD_MZ49_BAW_height.tif"
34037,0.888771076664263,0,0,0,"NBCD_MZ49_BAW_height.tif"
34038,0.892428138528139,168,85.25,9694.25,"NBCD_MZ49_BAW_height.tif"
34039,0.8681247265892,0,0,0,"NBCD_MZ44_BAW_height.tif"
34039,0.8681247265892,0,0,0,"NBCD_MZ49_BAW_height.tif"
34040,0.868751193737769,0,0,0,"NBCD_MZ49_BAW_height.tif"
34041,0.866443102843103,0,24.8571428571429,4325.14285714286,"NBCD_MZ49_BAW_height.tif"
34042,0.862325555555556,0,0,0,"NBCD_MZ49_BAW_height.tif"
34043,0.86833855443403,0,0,0,"NBCD_MZ49_BAW_height.tif"
34044,0.839901731601732,0,0,0,"NBCD_MZ49_BAW_height.tif"
34045,0.841946581196581,0,0,0,"NBCD_MZ49_BAW_height.tif"
34046,0.835056306306306,0,0,0,"NBCD_MZ49_BAW_height.tif"
34047,0.855750371850372,0,0,0,"NBCD_MZ49_BAW_height.tif"
34048,0.832751801801802,0,0,0,"NBCD_MZ49_BAW_height.tif"
34049,0.799619298245614,0,0,0,"NBCD_MZ49_BAW_height.tif"
34050,0.788205777777778,0,0,0,"NBCD_MZ49_BAW_height.tif"
34051,0.804564035087719,0,0,0,"NBCD_MZ49_BAW_height.tif"
34052,0.801928240740741,190,154.333333333333,5915.06666666667,"NBCD_MZ49_BAW_height.tif"
34053,0.781952444444444,0,0,0,"NBCD_MZ49_BAW_height.tif"
34054,0.801993055555556,0,0,0,"NBCD_MZ49_BAW_height.tif"
34055,0.790541333333333,0,0,0,"NBCD_MZ49_BAW_height.tif"
34056,0.796381140350877,0,0,0,"NBCD_MZ49_BAW_height.tif"
34057,0.796128767123288,0,0,0,"NBCD_MZ49_BAW_height.tif"
34058,0.806871759259259,0,0,0,"NBCD_MZ49_BAW_height.tif"
34059,0.789430136986301,0,0,0,"NBCD_MZ49_BAW_height.tif"
34060,0.809350900900901,0,0,0,"NBCD_MZ49_BAW_height.tif"
34061,0.80357899543379,0,0,0,"NBCD_MZ49_BAW_height.tif"
34062,0.833684722222222,172,117.666666666667,8349.86666666667,"NBCD_MZ49_BAW_height.tif"
34063,0.799347488584475,0,72.8,9937.7,"NBCD_MZ47_BAW_height.tif"
34063,0.799347488584475,0,63,7443,"NBCD_MZ49_BAW_height.tif"
34064,0.807684234234234,0,0,0,"NBCD_MZ49_BAW_height.tif"
34065,0.873072839506173,0,0,0,"NBCD_MZ49_BAW_height.tif"
34066,0.848834552845529,0,0,0,"NBCD_MZ49_BAW_height.tif"
34067,0.871878947368421,0,0,0,"NBCD_MZ49_BAW_height.tif"
34068,0.857055128205128,0,0,0,"NBCD_MZ49_BAW_height.tif"
34069,0.842352742616034,0,0,0,"NBCD_MZ49_BAW_height.tif"
34070,0.853624242424243,0,0,0,"NBCD_MZ49_BAW_height.tif"
34071,0.891238528138528,0,0,0,"NBCD_MZ49_BAW_height.tif"
34072,0.887719702579292,0,29.1666666666667,5104.16666666667,"NBCD_MZ49_BAW_height.tif"
34073,0.855772954822955,0,0,0,"NBCD_MZ49_BAW_height.tif"
34074,0.876860200179937,0,0,0,"NBCD_MZ49_BAW_height.tif"
34075,0.873935374985375,0,0,0,"NBCD_MZ49_BAW_height.tif"
34076,0.814652888888889,0,0,0,"NBCD_MZ49_BAW_height.tif"
34077,0.817351082251082,198,101.5,12392.7,"NBCD_MZ47_BAW_height.tif"
34077,0.817351082251082,170,88.5,9497.5,"NBCD_MZ49_BAW_height.tif"
34078,0.789646846846847,0,0,0,"NBCD_MZ49_BAW_height.tif"
34079,0.811013698630137,0,0,0,"NBCD_MZ49_BAW_height.tif"
34080,0.783825974025974,0,0,0,"NBCD_MZ49_BAW_height.tif"
34081,0.836925675675676,0,0,0,"NBCD_MZ47_BAW_height.tif"
34081,0.836925675675676,0,0,0,"NBCD_MZ49_BAW_height.tif"
34104,0.843941558441558,0,0,0,"NBCD_MZ49_BAW_height.tif"
34135,0.843250900900901,0,0,0,"NBCD_MZ49_BAW_height.tif"
34301,0.87411038961039,0,0,0,"NBCD_MZ50_BAW_height.tif"
34302,0.859820325203252,0,0,0,"NBCD_MZ50_BAW_height.tif"
34303,0.83624625,0,0,0,"NBCD_MZ49_BAW_height.tif"
34304,0.885069231560327,0,0,0,"NBCD_MZ49_BAW_height.tif"
34305,0.878912719298246,0,0,0,"NBCD_MZ49_BAW_height.tif"
34306,0.817788362952837,0,0,0,"NBCD_MZ49_BAW_height.tif"
34307,0.860470614035088,0,0,0,"NBCD_MZ49_BAW_height.tif"
34308,0.867989777777778,0,0,0,"NBCD_MZ49_BAW_height.tif"
34309,0.855549561403509,0,0,0,"NBCD_MZ49_BAW_height.tif"
34310,0.846968421052632,0,0,0,"NBCD_MZ49_BAW_height.tif"
34311,0.84275,0,0,0,"NBCD_MZ49_BAW_height.tif"
34312,0.892590990990991,0,0,0,"NBCD_MZ49_BAW_height.tif"
34313,0.861055605505606,0,0,0,"NBCD_MZ49_BAW_height.tif"
34314,0.853176825396825,0,0,0,"NBCD_MZ49_BAW_height.tif"
34315,0.836111261261261,0,0,0,"NBCD_MZ49_BAW_height.tif"
34316,0.815287837837838,0,0,0,"NBCD_MZ49_BAW_height.tif"
34317,0.793427631578947,0,0,0,"NBCD_MZ49_BAW_height.tif"
34318,0.804686222222222,0,0,0,"NBCD_MZ49_BAW_height.tif"
34319,0.803013777777778,0,58.3333333333333,8176.66666666667,"NBCD_MZ49_BAW_height.tif"
35001,0.710716610169492,0,0,0,"NBCD_MZ49_BAW_height.tif"
35002,0.836868859649123,0,0,0,"NBCD_MZ49_BAW_height.tif"
35003,0.845102073365231,0,0,0,"NBCD_MZ51_BAW_height.tif"
35004,0.848424675324675,0,0,0,"NBCD_MZ49_BAW_height.tif"
35004,0.848424675324675,0,0,0,"NBCD_MZ52_BAW_height.tif"
35005,0.834763247863248,0,0,0,"NBCD_MZ52_BAW_height.tif"
35006,0.827573333333333,0,0,0,"NBCD_MZ51_BAW_height.tif"
35007,0.7819425,0,0,0,"NBCD_MZ52_BAW_height.tif"
35008,0.817760337552743,0,0,0,"NBCD_MZ52_BAW_height.tif"
35009,0.797177777777778,177,85.6666666666667,8852.26666666667,"NBCD_MZ51_BAW_height.tif"
35010,0.833978078078078,0,0,0,"NBCD_MZ49_BAW_height.tif"
35011,0.839571216374269,0,28.3333333333333,4816.66666666667,"NBCD_MZ49_BAW_height.tif"
35011,0.839571216374269,0,29,5046,"NBCD_MZ52_BAW_height.tif"
35012,0.828987878787879,0,0,0,"NBCD_MZ49_BAW_height.tif"
35013,0.810660888888889,0,0,0,"NBCD_MZ52_BAW_height.tif"
35014,0.830489473684211,0,0,0,"NBCD_MZ52_BAW_height.tif"
35015,0.781366666666667,0,0,0,"NBCD_MZ52_BAW_height.tif"
35016,0.797264502164502,0,0,0,"NBCD_MZ52_BAW_height.tif"
35017,0.796854545454545,0,0,0,"NBCD_MZ52_BAW_height.tif"
35018,0.788986403508772,0,0,0,"NBCD_MZ52_BAW_height.tif"
35019,0.807149367088608,0,0,0,"NBCD_MZ52_BAW_height.tif"
35020,0.761358974358974,0,0,0,"NBCD_MZ52_BAW_height.tif"
35021,0.828855701754386,0,49.75,9900.25,"NBCD_MZ47_BAW_height.tif"
35022,0.854847619047619,0,0,0,"NBCD_MZ47_BAW_height.tif"
35023,0.8618063771518,0,32.1666666666667,6208.16666666667,"NBCD_MZ47_BAW_height.tif"
35024,0.795566648876238,0,29.8333333333333,5340.16666666667,"NBCD_MZ52_BAW_height.tif"
35025,0.805966228070175,202,50.5,10201,"NBCD_MZ52_BAW_height.tif"
35026,0.86140045045045,0,0,0,"NBCD_MZ47_BAW_height.tif"
35027,0.852939392109501,0,0,0,"NBCD_MZ47_BAW_height.tif"
35028,0.809469844748859,0,0,0,"NBCD_MZ52_BAW_height.tif"
35029,0.813768808080808,0,0,0,"NBCD_MZ52_BAW_height.tif"
35030,0.802670666666667,0,0,0,"NBCD_MZ52_BAW_height.tif"
35031,0.81658596651446,0,0,0,"NBCD_MZ47_BAW_height.tif"
35031,0.81658596651446,0,0,0,"NBCD_MZ52_BAW_height.tif"
35032,0.820307627627628,0,0,0,"NBCD_MZ47_BAW_height.tif"
35033,0.814158929834716,0,69.6666666666667,11738.2666666667,"NBCD_MZ47_BAW_height.tif"
35034,0.80688954954955,0,0,0,"NBCD_MZ47_BAW_height.tif"
35035,0.840023530109056,234,220.25,148.916666666667,"NBCD_MZ47_BAW_height.tif"
35036,0.842224496779388,0,0,0,"NBCD_MZ47_BAW_height.tif"
35037,0.850713877934272,0,0,0,"NBCD_MZ47_BAW_height.tif"
35038,0.833453257444209,0,0,0,"NBCD_MZ47_BAW_height.tif"
35039,0.82540706956957,182,187.833333333333,121.366666666667,"NBCD_MZ47_BAW_height.tif"
35040,0.844094298245614,0,0,0,"NBCD_MZ47_BAW_height.tif"
35041,0.82154784984985,0,30.8333333333333,5704.16666666667,"NBCD_MZ47_BAW_height.tif"
35042,0.807832768899036,0,0,0,"NBCD_MZ47_BAW_height.tif"
35101,0.810485915492958,0,0,0,"NBCD_MZ49_BAW_height.tif"
35103,0.851742917420133,0,0,0,"NBCD_MZ49_BAW_height.tif"
35103,0.851742917420133,0,0,0,"NBCD_MZ51_BAW_height.tif"
35103,0.851742917420133,0,0,0,"NBCD_MZ52_BAW_height.tif"
35108,0.817760337552743,0,0,0,"NBCD_MZ52_BAW_height.tif"
35115,0.781366666666667,0,0,0,"NBCD_MZ52_BAW_height.tif"
35117,0.796854545454545,0,0,0,"NBCD_MZ52_BAW_height.tif"
35201,0.810485915492958,0,0,0,"NBCD_MZ49_BAW_height.tif"
35301,0.806422222222222,0,0,0,"NBCD_MZ49_BAW_height.tif"
35302,0.828346564280049,0,26.8333333333333,4320.16666666667,"NBCD_MZ49_BAW_height.tif"
35303,0.825916666666667,0,0,0,"NBCD_MZ51_BAW_height.tif"
35305,0.831453164556962,0,0,0,"NBCD_MZ49_BAW_height.tif"
35306,0.805077777777778,0,0,0,"NBCD_MZ52_BAW_height.tif"
35308,0.759361471861472,0,0,0,"NBCD_MZ52_BAW_height.tif"
35309,0.858763596491228,0,0,0,"NBCD_MZ52_BAW_height.tif"
35310,0.772621645021645,0,0,0,"NBCD_MZ52_BAW_height.tif"
35311,0.813245541695542,0,0,0,"NBCD_MZ52_BAW_height.tif"
35312,0.818071240740741,0,0,0,"NBCD_MZ52_BAW_height.tif"
35313,0.832305194805195,0,0,0,"NBCD_MZ47_BAW_height.tif"
35314,0.851784,0,33.3333333333333,6666.66666666667,"NBCD_MZ47_BAW_height.tif"
35315,0.844708771929825,0,30.8333333333333,5704.16666666667,"NBCD_MZ47_BAW_height.tif"
35316,0.812690812865497,0,46.75,8742.25,"NBCD_MZ47_BAW_height.tif"
35410,0.788761038961039,0,0,0,"NBCD_MZ52_BAW_height.tif"
36001,0.86851223628692,0,0,0,"NBCD_MZ43_BAW_height.tif"
36002,0.834162666666667,0,48.7142857142857,6922.2380952381,"NBCD_MZ43_BAW_height.tif"
36003,0.843674583333333,0,27,4374,"NBCD_MZ43_BAW_height.tif"
36004,0.833610222222222,0,0,0,"NBCD_MZ43_BAW_height.tif"
36005,0.851105,0,0,0,"NBCD_MZ42_BAW_height.tif"
36006,0.870140598290598,0,0,0,"NBCD_MZ42_BAW_height.tif"
36007,0.871561471861472,193,79.4285714285714,9835.28571428571,"NBCD_MZ42_BAW_height.tif"
